customer_id,adopted_new_product
C97479-996670,0
C53341-552116,0
C44097-31747,0
C10368-214965,1
C81696-962258,0
C1359-524997,0
C89103-467738,0
C45002-402606,1
C3829-73764,0
C17625-695106,0
C52560-369953,1
C58553-844967,0
C98860-544792,1
C44830-102466,0
C36088-198015,1
C87052-178665,0
C74039-901146,0
C71253-341927,1
C85514-840638,0
C90225-110446,0
C99284-865571,1
C81569-566140,0
C39909-137772,1
C14336-655146,1
C79723-577182,0
C75965-310818,0
C50996-750615,1
C21029-957174,1
C80771-238148,1
C4202-31998,0
C7480-783051,1
C6323-253494,1
C41418-432348,0
C15782-67622,1
C93801-100048,0
C29507-987149,1
C73298-733304,1
C14423-582191,0
C85006-102584,1
C21978-639983,1
C70089-302619,0
C51962-841936,0
C59276-705444,1
C42519-236624,0
C18433-96575,1
C9517-318215,0
C11921-473640,1
C54037-421920,0
C66570-400992,0
C33588-926947,0
C6156-253266,0
C71239-122117,0
C98214-922065,0
C53707-859799,1
C61503-606935,1
C26297-892870,1
C18815-407237,1
C57065-58907,0
C24746-644752,1
C27635-56303,1
C28287-21485,0
C67620-329191,0
C44749-366942,1
C43313-896974,0
C21632-411707,0
C12163-242577,0
C62047-850551,0
C39479-543957,0
C57012-750425,1
C23749-117560,0
C45535-689986,0
C77004-213032,0
C7744-716949,0
C25146-73615,0
C91903-287461,0
C6946-872206,0
C39966-280822,0
C52097-108496,1
C87407-931723,0
C28637-703056,1
C91573-453924,1
C2793-720087,0
C79723-779813,0
C90435-706211,0
C20092-464375,1
C84314-611555,0
C16903-988112,0
C65767-288032,0
C62022-847200,0
C6361-865794,1
C45525-111126,0
C21099-680154,1
C69579-478080,1
C79356-660141,0
C2746-246568,0
C53957-47341,0
C70198-323013,1
C2665-28791,1
C37196-155259,1
C92489-271127,0
C48859-806955,0
C2288-158720,1
C99498-279587,0
C5020-267918,0
C46719-665845,0
C93624-180237,1
C89140-265159,0
C58073-780367,0
C77744-776793,0
C10805-716909,0
C90792-95393,1
C68615-223045,0
C5544-305223,0
C95673-553709,0
C97366-735785,0
C81669-987952,0
C22009-849667,0
C8408-325441,1
C2490-849229,0
C94622-417633,1
C7995-544269,1
C67672-374665,0
C25470-424453,1
C90796-236353,0
C40355-926224,0
C46740-870926,0
C89949-331223,1
C30151-180487,1
C41746-718077,1
C32483-454860,0
C85437-816171,1
C79345-176920,1
C91886-667951,0
C22910-678262,1
C2297-540263,1
C48380-665286,0
C89836-988988,0
C46594-380130,0
C63393-95854,0
C94982-878275,1
C46010-243276,0
C37534-391363,0
C43289-24901,0
C24556-485416,1
C69738-676505,0
C44678-762888,1
C76900-625458,1
C57380-258546,0
C31482-548771,1
C65346-110848,0
C3703-784760,0
C32274-350266,0
C9817-621932,0
C8976-381317,0
C67439-418152,0
C62662-485613,0
C15690-336765,0
C56254-835178,0
C69943-857961,0
C47121-390280,1
C33169-667828,0
C88609-863445,0
C72295-290781,0
C92068-31431,0
C44433-616760,1
C77076-484610,0
C82550-282571,0
C40628-589172,0
C82529-571237,0
C32023-458826,0
C7690-307733,0
C93954-765854,0
C36959-635664,0
C60628-797876,0
C88485-737518,0
C74121-311342,0
C51822-219346,0
C3147-571956,0
C86453-291556,0
C55912-530966,0
C77995-746745,0
C2078-420970,1
C61946-116806,1
C77744-101217,0
C37005-683823,0
C29900-603056,1
C4044-715779,1
C63074-479809,0
C28711-51671,0
C98082-945969,1
C87827-515830,1
C34330-486982,0
C23826-613533,0
C7855-642322,0
C46186-80370,1
C60552-553298,0
C50022-280760,1
C18411-29188,0
C69255-118744,1
C97955-444240,0
C13431-945964,1
C20395-494102,1
C60769-649973,1
C6298-333231,1
C78705-545986,0
C88177-583040,1
C40016-535849,1
C36716-691023,0
C37427-770054,1
C78847-111951,1
C40059-424621,0
C58772-328092,0
C89512-721250,0
C33890-714708,1
C77274-652799,0
C42021-750209,0
C26162-364957,0
C27678-495587,0
C90344-946376,0
C94503-931693,1
C35868-109893,0
C69774-412183,0
C63897-743284,0
C58969-371118,0
C93672-733514,0
C38138-422141,0
C56876-621246,1
C50640-615270,1
C39883-582709,0
C70942-573218,0
C59248-694722,0
C29707-198779,0
C63727-38147,0
C85053-270987,0
C74748-374953,0
C79311-735193,1
C37316-133833,0
C61548-915404,0
C65176-19136,0
C52498-888915,0
C52274-382301,0
C31308-654412,1
C59742-38145,0
C99404-797818,1
C65342-492905,1
C11038-487474,0
C77624-765230,1
C39875-70979,0
C4473-410690,1
C66060-885328,1
C87175-919089,1
C91165-585323,0
C28306-32003,1
C87673-366422,0
C12787-139281,1
C96450-362695,0
C63383-59484,1
C43738-490331,1
C73891-147763,1
C95556-635627,0
C64403-312958,1
C80100-32741,0
C55978-921275,1
C7510-520419,0
C42510-169897,1
C84156-675983,0
C14724-754232,0
C51951-628020,0
C68821-977925,0
C10581-525058,0
C53371-787590,0
C59207-458161,0
C38181-684186,1
C5743-924881,0
C31740-389457,0
C70365-715716,1
C79351-348643,1
C42245-122338,1
C11943-74575,0
C50024-796938,1
C73175-510619,0
C38877-671311,1
C74212-55728,1
C97666-169716,1
C29715-624581,1
C66484-831540,0
C24567-728002,1
C38234-638872,0
C61650-129232,0
C22560-653218,1
C48675-591911,1
C49944-716140,0
C48583-899506,1
C40715-605721,0
C98863-468442,1
C28008-887029,0
C47730-568383,0
C31235-651484,0
C32775-780573,1
C40908-769081,1
C64234-146280,1
C11427-695596,1
C8394-701042,0
C92413-313633,0
C5093-757668,1
C36562-690857,1
C76198-404179,1
C54051-224732,1
C39580-570954,0
C64069-237072,1
C56172-318683,0
C60603-819608,1
C60987-353515,0
C21891-385743,0
C23099-423424,0
C98134-424974,0
C65325-723025,0
C79075-416856,1
C53707-487262,0
C20993-476063,0
C88882-100444,0
C54592-780831,0
C85548-159251,0
C54510-878206,0
C15635-901760,1
C39363-357972,0
C828-596224,1
C59966-941181,1
C30600-292976,0
C64684-748752,0
C89073-480362,1
C88424-683767,0
C72831-458713,0
C40242-115708,1
C17930-335236,1
C30584-396395,1
C71465-303308,0
C45394-81295,1
C43734-454191,0
C36516-528377,0
C79970-456854,0
C88743-360977,1
C80211-123658,1
C94625-299788,0
C23959-696985,0
C50632-717909,1
C7075-268860,0
C19392-525724,1
C97950-585627,0
C27854-111888,1
C53805-514757,1
C13463-663284,1
C47384-836921,0
C50311-149789,0
C50710-386768,1
C99644-635668,1
C814-595940,0
C79009-67192,0
C44348-26598,0
C53170-913260,0
C89940-539840,1
C73480-532820,0
C18274-520323,1
C8830-329712,0
C91236-954296,0
C90658-166235,0
C6667-497351,1
C52543-541368,0
C88055-830621,0
C4300-954725,0
C89385-340895,0
C95334-112080,0
C57180-230906,1
C12485-172300,0
C4942-152060,1
C12543-737659,0
C37300-754363,1
C35027-639948,1
C61156-363011,0
C20543-578011,1
C63687-37828,0
C48836-15804,0
C9578-457758,0
C83751-853429,1
C29978-845735,0
C13116-81026,0
C86258-503848,1
C47644-357501,0
C22362-142659,1
C66862-671518,0
C24798-556978,0
C22201-514238,1
C95230-373323,1
C9591-143421,1
C81031-88263,0
C22617-391870,0
C30374-180094,1
C87339-114481,0
C52890-133521,0
C99031-299418,1
C93788-303169,1
C64001-966430,0
C39768-680645,1
C5401-578002,1
C68656-492191,1
C12728-646602,0
C58833-320822,0
C76991-123845,0
C36226-430516,0
C13469-875091,0
C52505-927387,0
C58976-850813,0
C40033-84977,0
C60669-227662,1
C40321-584840,1
C34151-448142,1
C28703-65454,0
C5956-451060,1
C88246-779746,1
C12495-72619,1
C73629-498398,0
C79396-241241,0
C6028-216443,1
C32926-827791,1
C48615-314226,1
C19630-275872,0
C77140-492385,0
C39526-629208,0
C96421-606474,0
C91015-584653,0
C36602-167722,0
C37870-809447,0
C72966-348758,0
C22874-605786,0
C40566-349424,1
C63913-791671,0
C66465-958942,0
C11847-418633,0
C77406-233218,1
C75760-17811,0
C32297-292383,0
C68181-163911,0
C47630-100988,0
C94907-874804,1
C7962-451090,1
C88197-469770,0
C96874-628038,0
C42763-779819,1
C10032-24866,0
C4808-168178,0
C46295-123242,1
C94357-293902,1
C78382-616212,1
C2179-705179,0
C2622-114787,0
C66401-188030,1
C57948-753704,0
C81580-951207,0
C72588-544283,0
C36540-269596,1
C26507-104101,0
C34767-707252,1
C31739-755772,0
C94609-894426,0
C44471-967478,1
C46826-735487,0
C80910-376619,1
C56700-53808,0
C77954-914015,0
C26183-58204,0
C34758-148763,1
C34081-913808,0
C75832-86222,0
C1739-919804,0
C12004-593836,0
C96719-230960,0
C27272-332504,1
C93255-313258,0
C57573-505446,0
C12154-112443,1
C72737-830666,1
C31453-126994,0
C42767-282964,0
C4529-744434,1
C95791-702126,0
C48467-581179,0
C59687-589737,0
C49803-235432,1
C47835-633379,1
C71579-603980,1
C79184-982717,0
C52459-631561,1
C81428-561619,0
C54529-640046,0
C86645-677009,1
C54892-252017,0
C84532-214182,0
C10023-388809,0
C86811-722213,1
C20738-924456,0
C9512-424543,0
C60148-928130,0
C40039-342231,0
C6846-958129,0
C91333-751584,0
C93124-199923,0
C70285-227381,1
C61271-890598,1
C84371-990719,1
C20094-902066,0
C93443-923058,0
C24329-724294,0
C9815-480897,1
C98272-148176,1
C5627-938874,0
C32318-869575,1
C95265-43498,1
C43154-234702,1
C3612-147131,0
C96177-412504,1
C70306-859959,0
C34944-702423,0
C35281-77280,0
C56100-928755,1
C65754-514379,0
C31284-857028,1
C57363-983370,1
C45874-913818,0
C44699-276520,0
C59723-253461,0
C32187-64293,1
C51476-208377,0
C58570-251307,0
C55258-838811,0
C53148-995206,1
C65507-350713,0
C78287-864506,0
C29100-775916,0
C71562-796744,0
C43688-715652,0
C64600-842155,0
C47337-859651,0
C37567-369256,1
C29190-666839,0
C11423-884216,0
C33374-67902,0
C15092-981688,1
C47370-201414,0
C24737-616287,1
C46367-707706,0
C99593-322784,1
C19541-45469,1
C36472-117186,0
C60486-808034,0
C14772-122475,0
C2999-880569,0
C27130-464675,0
C71439-199048,1
C98819-91771,1
C19898-155870,1
C16136-656638,0
C33486-155867,1
C4037-643443,1
C91941-18576,1
C37879-490744,0
C17366-630184,1
C15979-837566,0
C54586-936514,0
C89431-219295,0
C4479-911051,0
C17210-383533,0
C89477-465907,0
C42987-897374,0
C4666-432910,0
C29210-761741,0
C91775-892221,0
C59461-846796,1
C91982-722733,0
C84959-983650,0
C61437-511612,0
C68538-262669,0
C94173-215097,1
C32398-340250,0
C58650-268119,1
C39722-90415,0
C43628-742811,0
C4855-422902,0
C34352-76342,1
C99328-113811,0
C10323-147440,1
C38917-158742,0
C73334-438936,1
C43767-816668,1
C5659-401963,0
C95573-625882,0
C4382-110868,0
C72849-95665,1
C30698-136513,0
C53204-477525,1
C36219-466432,0
C14585-152894,1
C51933-652653,0
C43822-338821,0
C92040-92873,0
C79358-989354,0
C48803-732579,0
C46805-17698,0
C48704-96184,0
C56084-613354,0
C279-842452,0
C61652-84032,1
C13661-211235,0
C55168-539413,0
C92942-802914,0
C56206-610049,0
C7788-295912,1
C87569-778415,0
C98717-960620,0
C60142-350770,1
C75392-930134,0
C57952-690843,0
C32852-752568,1
C16328-142494,1
C9531-200605,0
C40477-856221,0
C6986-603292,0
C54244-523239,0
C85084-883711,0
C57530-758955,0
C18759-667287,0
C44405-830338,0
C81839-766010,0
C48437-279174,0
C99708-498992,1
C47689-633632,0
C68341-108672,1
C47134-151721,1
C8147-397505,0
C99257-458925,0
C32653-514785,1
C58870-247541,0
C77875-363824,1
C21904-99789,0
C95903-707513,1
C30063-940451,1
C22319-996088,0
C3174-249024,1
C36606-610017,0
C36722-774560,0
C78190-126244,0
C93706-705235,1
C13435-621418,0
C24754-297472,0
C97336-86359,1
C9750-431750,1
C35332-394163,0
C23863-814274,0
C58212-947266,0
C43057-738948,0
C38615-316830,0
C54299-928270,0
C13263-23032,1
C72875-422652,0
C84400-835090,1
C65090-967581,0
C73064-549403,0
C40610-426032,0
C21991-866140,0
C33858-765022,1
C11704-182525,0
C52320-759712,1
C86082-315875,1
C5422-917189,1
C14058-100109,0
C85324-185468,0
C6401-645180,0
C3787-197588,0
C56818-141342,0
C83089-125863,0
C28359-401789,0
C40434-408395,0
C14402-290107,0
C1831-440089,1
C57207-176234,0
C21095-773763,0
C17470-789499,1
C84380-422866,0
C53291-865381,0
C33901-77886,1
C39366-210474,0
C43541-209956,1
C15076-765280,0
C84074-162175,1
C90485-430039,0
C8048-719275,0
C52968-964327,1
C70823-78048,1
C30914-29942,1
C35605-862376,1
C62033-624399,0
C83135-166160,0
C77690-610805,1
C10538-550195,0
C98775-98119,1
C90638-958732,0
C57838-139107,0
C17539-661811,1
C12137-962958,1
C41342-786064,0
C9391-314753,1
C68720-45956,0
C33671-99496,0
C6279-310815,0
C93438-881986,0
C28736-338286,0
C23470-638342,1
C50674-179006,1
C33663-28667,0
C54022-723305,0
C57019-354629,0
C34763-731120,0
C99160-603705,1
C69214-577004,0
C45008-742504,0
C47568-216021,1
C2474-506274,1
C10581-748178,0
C33837-386780,0
C78200-724484,0
C61453-541187,0
C81706-262897,0
C83522-527882,1
C75495-613162,0
C41815-514833,0
C60818-487035,1
C97030-851333,0
C4458-588622,0
C71291-316113,1
C34240-622630,0
C80619-918781,1
C88194-200456,1
C47004-656524,1
C36123-231069,0
C64966-632067,1
C86563-145424,0
C76680-351723,0
C61029-616675,1
C86765-369171,0
C93826-137579,0
C21668-475022,0
C76211-738524,1
C90076-727681,1
C4927-378003,0
C49513-13148,1
C75038-466402,1
C85693-452935,0
C2393-455404,1
C45538-187333,0
C5242-142297,0
C12297-105203,0
C81563-523645,0
C93500-119453,0
C70355-115213,0
C91217-305980,0
C59091-62675,0
C47649-368158,1
C64237-373541,0
C22978-435021,1
C24338-144917,0
C31468-771460,0
C31088-401576,1
C17047-489205,1
C4091-41401,1
C82029-486630,0
C74354-810265,1
C57087-844551,0
C8968-829628,1
C86942-259119,0
C25943-671403,1
C89251-143595,1
C58508-819430,0
C75204-802368,0
C43187-944310,0
C30870-70143,0
C73917-529196,0
C18407-388982,1
C1888-143624,1
C56439-904705,0
C59924-945332,0
C53392-985659,1
C54651-193743,1
C46370-800479,0
C75822-689040,1
C27426-360971,0
C4528-230711,0
C34224-488967,1
C36343-215220,0
C28350-823476,1
C24343-20942,0
C30570-628136,0
C87698-285221,1
C31691-141138,0
C1833-875085,0
C39147-22894,0
C98233-676727,1
C87280-44417,1
C36994-609391,0
C99086-719930,0
C63053-83968,1
C70762-143747,1
C89688-391534,0
C66876-816023,1
C25129-147772,0
C25844-810044,1
C17187-668604,0
C73258-387712,1
C96832-853326,0
C35598-98506,1
C99573-779617,1
C68618-59225,1
C71096-31385,0
C61156-746735,0
C18873-482911,0
C72057-323879,0
C85649-791720,0
C39745-783357,1
C53037-678851,0
C33331-926385,1
C75346-685630,1
C46119-601537,0
C40840-762734,1
C91377-865178,0
C78216-792861,0
C55134-268999,1
C52293-311950,0
C85347-798092,1
C96024-709823,1
C58974-134741,1
C92432-496582,1
C89170-601635,0
C19385-835716,0
C15831-900523,0
C62561-712898,0
C88211-310923,0
C11007-649740,0
C20251-607787,0
C69183-725721,1
C89096-652508,1
C70885-228685,0
C90489-106229,1
C86625-343858,0
C52536-153326,0
C21064-495327,0
C80157-697024,0
C40440-602692,0
C69960-920190,1
C65553-709821,1
C7878-148482,1
C75741-190010,0
C13119-966431,1
C11225-156726,0
C54989-254717,0
C87262-412370,0
C70788-345021,1
C10529-191754,1
C94829-245047,1
C45411-495504,0
C5264-316431,0
C80099-533022,0
C82695-314556,0
C80700-886610,0
C35539-295161,0
C75677-515416,1
C60552-19027,0
C44235-267519,0
C85839-991294,0
C64508-278520,0
C94322-273634,1
C9459-372520,1
C69981-268589,1
C66023-389780,0
C88445-924826,0
C31203-205386,0
C47321-860458,0
C82500-262913,1
C77456-192239,0
C98197-950987,0
C5125-519476,0
C9527-374513,1
C97037-806438,0
C48483-376068,1
C18781-561689,1
C97118-462610,0
C86987-787053,0
C87939-514961,1
C99399-367639,0
C72326-335864,1
C43926-21730,0
C14911-756542,0
C5257-203736,1
C66875-367682,0
C10349-955840,1
C90127-588866,0
C69882-571836,1
C16229-142190,1
C67054-314721,0
C37883-100906,1
C4725-550757,0
C93044-102488,1
C63471-119792,0
C55701-211465,0
C23629-761693,0
C35433-442841,1
C90563-521478,0
C95184-703114,0
C78208-858749,0
C65073-80973,0
C20982-281964,0
C66202-240455,1
C66325-879611,0
C89966-187151,0
C45065-23837,0
C4415-331309,0
C92977-484476,0
C34156-851972,0
C51042-711670,0
C99231-989974,0
C22552-170445,1
C56043-895490,0
C62850-693051,0
C39333-835631,0
C74781-582459,0
C68775-834721,1
C74918-988929,1
C41197-791324,1
C91697-675041,0
C41762-273540,0
C51553-292324,1
C95661-303469,0
C60049-559488,1
C41185-730412,0
C71658-397389,0
C4402-139785,0
C27234-82510,1
C51804-788188,0
C47483-885462,1
C21025-420270,0
C39008-568084,1
C58539-636485,1
C61972-11965,0
C35485-866986,1
C6984-466556,0
C24512-766117,0
C16509-606824,1
C27575-366076,0
C42282-26173,1
C51100-715746,1
C38132-286887,0
C35422-901346,0
C24069-766990,0
C96257-108851,0
C64556-277750,1
C29291-755913,0
C61481-176724,0
C39292-920076,1
C85617-449348,0
C73820-916155,0
C4467-504078,0
C32925-211010,1
C25697-657516,0
C20083-336066,1
C67392-766840,0
C65500-150639,1
C66430-626296,1
C96560-207222,0
C8346-353948,0
C26555-830381,0
C53444-723848,0
C86865-755285,0
C16894-977077,0
C87798-927760,0
C13693-472465,1
C8485-983073,1
C31520-57241,0
C84624-974602,1
C66333-878460,1
C28139-238739,0
C95983-592539,1
C1321-796647,0
C14345-129105,0
C78012-147659,0
C1661-160109,1
C59440-508892,0
C86391-884272,0
C34434-787488,1
C85839-16142,0
C61986-895370,0
C37318-465516,1
C65442-623780,1
C57230-755243,0
C12313-520129,0
C52810-314648,0
C14929-408963,0
C8584-778629,1
C59412-70278,1
C99995-735789,0
C52403-197485,1
C67040-424338,0
C26150-192425,0
C12888-757860,0
C91856-580344,1
C2806-486774,1
C70074-190263,1
C35499-629308,0
C83581-69194,1
C73419-531645,1
C19244-984212,0
C11704-220875,1
C40152-188286,0
C90453-702297,0
C4416-737930,0
C3052-632552,0
C31634-449285,0
C44414-703119,1
C31451-746475,0
C13250-500167,0
C10517-174780,1
C62496-353663,1
C17255-628735,0
C38988-385698,0
C62353-438181,0
C88056-602137,0
C27905-63099,1
C94179-873546,1
C64219-371030,1
C91933-419229,1
C46846-614792,0
C2843-449630,1
C76638-164716,0
C85294-737365,0
C81839-55738,1
C8294-114671,1
C19762-24875,0
C82588-18671,0
C50600-129425,0
C98406-981359,0
C46191-649091,0
C36289-391631,0
C886-240421,1
C17400-593232,1
C67414-872770,1
C30500-726795,1
C64874-600990,0
C34547-565762,1
C29680-878649,0
C25144-89981,0
C37954-421001,0
C97744-906161,1
C66435-754405,1
C56706-236772,1
C66521-463641,0
C35948-163808,1
C89702-508440,1
C26373-673923,0
C47936-234851,1
C52996-351955,1
C78248-486624,0
C1959-442833,0
C63970-540058,0
C74185-578104,0
C7875-761157,0
C75579-229725,0
C66862-937708,0
C12452-342527,1
C58948-238277,0
C64836-212360,0
C55989-501237,0
C63831-140767,1
C42930-404301,1
C45093-954226,0
C69609-811207,0
C2803-861517,1
C42788-179114,0
C32038-266710,0
C49633-542386,1
C92776-581164,0
C49209-529872,1
C27115-225677,0
C4926-971328,0
C43968-192019,0
C52239-926696,0
C59750-864250,0
C42579-894337,0
C20147-60523,0
C31406-888420,0
C92987-393909,1
C62330-772206,0
C70090-953068,1
C9532-555363,0
C86488-466213,0
C31442-46361,0
C438-96745,1
C10750-949986,0
C9213-682927,0
C4287-280544,1
C10158-923040,1
C5812-992912,0
C56096-132331,1
C71948-497099,0
C48854-723230,1
C29179-246004,0
C29630-449948,0
C119-178951,1
C67349-631583,0
C17392-123491,0
C17684-469503,0
C52159-428315,0
C57287-578137,1
C86135-270161,0
C40630-996439,0
C72066-75057,0
C6036-828696,0
C87075-905272,0
C9508-545801,0
C44476-613217,0
C21787-656575,0
C61219-76262,0
C3747-49424,0
C39199-879632,1
C38736-98576,0
C22172-288689,0
C35098-28529,0
C27242-381000,1
C20930-972441,0
C60869-11062,0
C4319-479172,0
C17073-152839,0
C37988-499213,0
C36186-679330,1
C70568-396485,0
C97125-49463,0
C96835-957295,1
C96848-609319,0
C59955-396763,0
C30752-794447,1
C88809-530352,1
C11335-603813,0
C26366-665071,0
C32053-29070,1
C38839-108964,0
C44548-337509,0
C80834-214469,0
C54983-451853,0
C99979-759789,0
C53218-635453,0
C88605-262575,1
C93652-972513,0
C42931-54071,0
C21950-673476,0
C26615-275719,0
C87802-684743,0
C85715-738455,1
C52607-967313,0
C55681-591240,0
C89376-780149,0
C54379-453769,1
C15204-792230,0
C76194-378216,1
C5947-120293,1
C67472-733577,0
C90909-846079,1
C44226-588384,0
C93978-923030,1
C299-750291,0
C34187-457789,0
C51942-263143,1
C71903-576101,0
C81083-269888,0
C75667-336296,0
C7142-711547,0
C63504-308574,0
C19152-997642,0
C34710-981772,0
C79836-254004,0
C48753-133508,0
C85317-791891,1
C81843-722337,0
C45789-820935,1
C69683-284321,0
C7178-276390,0
C5001-670054,0
C48164-524020,0
C99462-91908,0
C7860-682513,0
C43026-105430,0
C87827-346477,0
C30868-569516,0
C58440-683664,1
C32705-473162,1
C6037-86373,0
C10174-970321,1
C66703-818525,1
C10854-604659,0
C54666-28754,0
C93182-945445,0
C2214-733386,1
C94253-953522,1
C26711-946426,1
C63991-459881,0
C26094-264738,0
C18238-412025,0
C49316-353013,0
C5853-576156,1
C9475-569880,1
C12314-178825,0
C94803-245267,1
C15765-210392,0
C83872-951333,1
C12697-401360,0
C94576-849947,1
C87572-751949,1
C27130-807173,0
C60051-728818,0
C18183-233787,1
C65034-13021,0
C6300-460232,0
C16677-336219,1
C81239-75681,0
C76459-804245,0
C89024-107444,0
C20239-160710,0
C5897-352968,0
C1332-250884,0
C22198-166513,0
C34987-510858,1
C21931-975796,0
C15460-501594,1
C8387-808581,0
C3383-474474,0
C72460-464459,0
C30914-183619,0
C51967-630566,0
C24023-319716,1
C91725-897391,0
C89928-109312,1
C68182-771810,1
C66634-158828,1
C95892-471259,0
C73284-470897,0
C91844-990891,0
C54860-292618,1
C57733-890689,1
C96217-722061,0
C43940-777690,0
C19673-647120,0
C4912-179291,0
C50374-848581,1
C80885-915030,1
C11432-24330,0
C64522-52516,1
C50501-429386,1
C71814-504342,0
C52445-691280,1
C69384-173069,0
C49825-137772,1
C89177-214460,0
C79083-49929,1
C25713-169781,0
C93821-525760,0
C15712-727974,1
C69367-423471,0
C77793-821152,0
C81450-845384,1
C46030-688237,0
C73105-38148,0
C6409-758694,0
C2304-889703,1
C82208-42204,0
C8742-534201,0
C79123-127777,1
C26475-479424,0
C85817-169468,0
C7590-907962,1
C3552-624893,0
C98147-635403,0
C16018-304328,0
C62587-597306,1
C73150-715574,0
C29393-880328,0
C1314-881934,0
C75247-117179,0
C77361-703329,0
C37906-531857,0
C29989-302445,0
C14472-750332,0
C88208-278131,0
C32368-421358,1
C76187-448624,0
C92649-172211,0
C20290-186634,0
C83745-330887,0
C57304-738231,0
C16745-758740,0
C12964-935957,0
C91907-382263,0
C37601-615192,0
C16729-530317,0
C21712-617609,0
C17404-478447,1
C9184-128789,0
C63107-548960,1
C55297-860869,0
C71365-255466,0
C67307-580011,1
C65038-336391,0
C12931-265832,0
C24621-796792,1
C16120-565475,0
C27273-544529,1
C67332-565175,1
C44763-630784,0
C77332-378769,0
C37965-426576,0
C30251-748084,0
C84492-558808,0
C76394-858308,0
C58394-723416,0
C60118-344205,1
C90914-571213,0
C32659-397166,0
C72359-178829,0
C4066-675366,0
C76495-203279,1
C3645-626102,0
C97024-904232,0
C57566-473974,1
C21785-487202,0
C58884-729894,1
C23347-692792,0
C82885-502822,1
C24760-659903,1
C68175-130222,0
C24086-160599,1
C44442-725503,0
C89282-209501,0
C49778-814115,1
C38745-643120,0
C56431-512470,0
C69392-667691,1
C20377-180005,0
C30528-181586,0
C9555-896632,0
C383-616065,0
C7726-184263,1
C33658-178072,1
C96216-987887,0
C73594-163796,1
C28772-79034,0
C18989-733814,1
C4683-140735,0
C33673-506906,1
C37573-600984,0
C48729-147311,0
C44266-643564,0
C52508-51042,0
C10016-400399,0
C91213-236810,1
C44122-62021,0
C57470-611877,1
C21320-847936,0
C73553-504971,1
C91166-83413,1
C7903-697446,0
C56281-11992,0
C2498-593576,1
C59206-763886,1
C38164-836835,1
C89625-600705,0
C32663-787726,0
C42617-449395,1
C88788-21437,1
C64102-880768,0
C29029-163647,0
C78463-28139,0
C66146-709991,1
C11922-669069,1
C88053-544100,1
C5884-546690,0
C99548-283611,1
C89210-321203,0
C32733-97866,0
C66097-61323,0
C70459-254247,1
C44501-107757,1
C51621-736393,0
C62172-170229,0
C51318-968269,0
C87837-15693,0
C12729-940778,0
C79788-691807,0
C62612-482707,0
C98442-613495,0
C16996-114634,0
C4871-121871,1
C96223-211773,0
C26242-367676,0
C74449-699938,0
C66712-551343,0
C59082-977022,0
C51547-737730,0
C88936-315831,0
C82932-37654,0
C35296-510352,0
C82336-814242,1
C81887-627288,1
C40870-153959,0
C71697-854001,0
C37705-456603,0
C20129-990714,0
C16484-23389,0
C49835-420187,1
C20358-949408,0
C1052-593856,1
C48357-770428,0
C32158-646204,0
C78720-308607,1
C28480-68261,1
C82842-385958,1
C41921-740890,0
C96218-506438,0
C57144-498300,0
C8908-938761,0
C97044-54003,0
C12604-905024,0
C40726-257387,1
C42093-406814,0
C14511-301014,0
C77072-429316,0
C32843-725953,0
C30363-508721,0
C87097-354382,0
C45883-621480,1
C81815-103867,1
C98969-659079,0
C33947-92647,0
C99752-447317,1
C56960-388154,0
C43984-503203,1
C67646-260304,1
C9816-12822,1
C15405-456298,0
C68101-185091,1
C128-242046,1
C29264-851633,1
C33622-409013,0
C58693-18186,0
C8001-962648,1
C11695-873072,1
C65143-454868,0
C18284-377494,0
C86629-372924,0
C11704-597059,1
C89378-240468,1
C82320-708226,0
C90943-73776,0
C10630-118069,1
C94609-74505,0
C7997-537950,1
C25780-391013,0
C91164-552882,0
C24275-567806,0
C13311-635297,1
C25412-113573,1
C86949-937698,1
C51799-531452,0
C86025-334595,0
C45586-455721,0
C98804-795601,1
C74418-193186,0
C72244-686619,0
C95720-734162,0
C11551-738676,1
C35975-27758,0
C89033-811644,0
C99277-580202,0
C35222-916283,0
C57111-95038,1
C18127-976476,0
C44011-134903,1
C50029-909017,1
C10939-504432,0
C80306-667665,1
C19731-869443,0
C39047-262212,0
C66981-708864,0
C77090-188526,1
C1296-603261,1
C61403-269579,1
C22293-580475,0
C43962-413750,0
C31560-936168,1
C10468-402716,1
C31384-775406,0
C45122-279074,0
C34883-27511,0
C64593-894729,0
C30950-645742,0
C7806-26681,0
C35617-644165,1
C44107-44046,0
C99935-303942,0
C47255-428925,1
C11781-668863,1
C20047-94807,1
C21796-457891,1
C7724-23965,1
C76623-316647,0
C28524-215920,0
C350-565767,0
C46575-435923,0
C44716-383824,0
C45780-804349,0
C47789-758999,0
C30100-758955,1
C34387-724528,0
C58768-990878,0
C1024-392093,0
C73602-694779,0
C37248-760180,1
C47442-731073,0
C35500-555134,0
C45837-971038,0
C27169-709351,1
C40779-78586,0
C21802-643287,0
C71253-512441,0
C85288-663695,0
C85127-992341,1
C24033-974419,1
C40181-634356,0
C54434-567602,1
C98431-939019,1
C50060-972873,1
C57041-229210,1
C32574-743635,1
C85413-482147,1
C84396-168797,0
C83222-386316,0
C54792-982994,1
C30219-155989,0
C35899-820176,1
C81608-21906,1
C97499-17672,0
C33422-198696,0
C35471-277512,1
