business_id,cashflow_shortfall_amount,shortfall_flag
B9954-866325,31699.05,0
B77106-419331,7125.38,0
B89536-636911,17659.21,0
B97254-354639,1302.32,0
B10649-85423,7767.97,0
B38751-968664,13791.18,0
B19635-599488,5069.93,0
B65094-118431,31330.1,0
B9299-211053,21317.77,0
B60723-898546,39878.64,0
B73716-875863,12882.72,0
B56349-751769,4505.82,0
B24499-758435,2720.62,0
B50401-14587,28602.45,0
B80319-869717,27132.39,0
B74267-519706,14418.01,0
B86417-588837,1318.19,0
B96704-621120,8539.42,0
B86236-737047,17798.53,0
B99189-297772,39720.11,0
B45363-720737,60355.87,0
B86329-936692,17579.15,0
B1458-984651,7783.24,0
B96607-195720,13037.32,0
B43679-126898,-6786.19,1
B312-459752,32059.33,0
B86613-462324,18487.33,0
B30587-392642,-11601.75,1
B62244-543004,11968.46,0
B35812-87307,20141.56,0
B28639-276207,-4039.51,1
B71852-260147,29036.28,0
B69375-52042,22440.35,0
B98037-581915,-21766.51,1
B79966-245075,979.25,0
B22679-518073,-2032.06,1
B25678-34182,33364.02,0
B9541-215674,20076.07,0
B81057-161570,19842.87,0
B7977-572333,9018.5,0
B23150-255431,-14567.3,1
B90205-661213,-24380.0,1
B51955-705815,-4580.15,1
B89977-795778,-5179.29,1
B4966-856668,8939.55,0
B78328-873891,-1216.75,1
B3214-761545,16965.76,0
B57129-340536,7506.06,0
B3772-257142,6694.83,0
B99777-587485,-1308.29,1
B42523-310492,-6844.39,1
B26250-866417,31948.36,0
B70647-859381,4874.92,0
B30094-224091,-6644.11,1
B93245-590751,-3048.45,1
B12408-753528,11972.29,0
B29805-709527,6480.88,0
B84672-195065,-9016.45,1
B64614-434818,34912.72,0
B51342-828233,2421.15,0
B396-276561,3318.09,0
B1230-108566,-500.49,1
B13023-128215,2814.76,0
B88540-847294,-15205.46,1
B28818-690104,-5868.46,1
B81663-124652,10239.3,0
B9599-73232,1257.36,0
B53583-378056,-9461.19,1
B89838-793781,14098.99,0
B47488-619154,-17139.37,1
B47957-714152,47354.97,0
B86831-780812,23191.61,0
B64299-395852,7164.11,0
B17798-949513,1379.54,0
B40839-954462,13134.02,0
B87472-131180,-9394.83,1
B41790-754298,20232.52,0
B98123-278944,9972.25,0
B76671-820193,23983.86,0
B86597-524404,8713.0,0
B71224-815240,30818.86,0
B89250-968702,7603.55,0
B89367-579329,20475.92,0
B55199-466616,-26286.5,1
B61770-416480,-3869.31,1
B77757-805975,2157.74,0
B85255-820411,-18655.03,1
B9675-202790,11289.72,0
B77109-182031,-2686.7,1
B65057-462270,14377.79,0
B20557-388342,1251.87,0
B27146-363361,10179.93,0
B15165-209318,19559.9,0
B90414-373424,21883.28,0
B21269-298453,2384.24,0
B54131-532168,4718.5,0
B97846-454154,33375.05,0
B1687-944558,17265.11,0
B79530-327678,37851.72,0
B1212-458763,8621.46,0
B21251-620206,-11670.97,1
B64608-663535,21722.11,0
B8771-295164,33701.44,0
B36662-136173,11121.31,0
B86274-893041,29432.7,0
B9465-83405,19750.0,0
B88734-702116,11523.24,0
B48535-976408,3617.01,0
B53906-212069,-3233.95,1
B46677-619816,33581.47,0
B23609-666957,-30519.45,1
B81300-215940,23780.92,0
B95643-665777,-7504.85,1
B72322-294556,654.37,0
B7502-935472,-5083.81,1
B30633-881462,34641.98,0
B1455-470888,16575.25,0
B66830-153665,21719.38,0
B34366-13822,9603.2,0
B58472-860724,20669.38,0
B615-201165,27804.46,0
B53834-221142,32867.08,0
B39666-230656,-15689.27,1
B65626-61426,544.57,0
B32627-24921,-3270.11,1
B14371-425965,4732.57,0
B19255-83960,20728.96,0
B38267-928837,2126.92,0
B21342-872618,2566.1,0
B68678-754989,41132.5,0
B15770-129274,4251.21,0
B793-910522,27642.92,0
B39220-479536,-3281.67,1
B47153-468135,2541.69,0
B6961-910997,21927.9,0
B7758-112788,28926.62,0
B80432-123264,12505.2,0
B71833-919041,32605.31,0
B38703-158569,31904.65,0
B54707-89067,22427.61,0
B72947-477248,10283.5,0
B95543-25088,53774.85,0
B8582-734131,27970.61,0
B87416-16099,1611.0,0
B60849-159401,11891.23,0
B26865-306698,6659.36,0
B38938-449536,22813.38,0
B80854-937737,27422.39,0
B38733-244980,2314.1,0
B8684-431018,34932.68,0
B92768-935573,18056.02,0
B63763-20098,33536.32,0
B15783-33469,28915.2,0
B80887-746797,31156.39,0
B90808-158810,-10132.97,1
B43541-960377,21535.79,0
B54239-294611,29113.63,0
B44113-580459,6927.66,0
B32858-687015,12914.41,0
B76180-93205,12034.65,0
B75243-214278,59481.43,0
B24148-616609,-2869.37,1
B43729-912508,40115.59,0
B56876-407895,15895.26,0
B66484-930443,16081.89,0
B52249-951793,17740.74,0
B23284-806316,10234.16,0
B58261-819324,10830.47,0
B88391-232484,65682.46,0
B8031-541659,-11641.63,1
B91635-464475,21799.76,0
B19994-781267,12553.1,0
B20017-491958,8020.35,0
B52368-239711,18373.09,0
B97066-830317,19348.75,0
B14627-162788,7082.23,0
B33976-320105,2354.77,0
B35771-509371,10252.0,0
B81311-894584,11866.6,0
B93469-816741,-7934.56,1
B66707-252037,21268.8,0
B61806-432296,39082.85,0
B31501-948869,42325.34,0
B28044-287157,25569.58,0
B59940-904837,-4233.83,1
B93710-500167,14987.78,0
B57790-103239,912.0,0
B81488-307703,17879.35,0
B87678-683076,2832.0,0
B65132-500513,-21445.59,1
B85471-535185,-1577.14,1
B27145-786915,13508.66,0
B25607-343114,28242.76,0
B58207-412949,-2577.25,1
B70476-384462,21359.98,0
B10558-479056,14595.28,0
B21266-540565,-15405.03,1
B37077-522210,-7080.6,1
B60761-503257,28072.9,0
B40103-211741,43191.99,0
B79766-912873,5433.17,0
B80029-787904,17311.03,0
B18835-181128,40787.92,0
B19529-167862,-14009.41,1
B44446-822932,-14345.02,1
B9391-85904,45338.36,0
B27634-420685,-8521.7,1
B22226-950944,58111.25,0
B34515-344974,-4470.09,1
B31537-875422,20094.03,0
B47196-549610,11488.58,0
B32869-413741,35006.11,0
B62611-175173,-4380.1,1
B84124-553318,17944.77,0
B96039-14434,23961.44,0
B73127-224500,14508.02,0
B4886-716558,7482.3,0
B8832-655613,-17430.12,1
B11455-592277,18436.01,0
B18304-330312,-14956.34,1
B36310-836625,11581.22,0
B61424-69576,13565.69,0
B65112-817230,30596.2,0
B56517-123754,7515.01,0
B29815-344715,19072.17,0
B49205-122018,-6305.0,1
B91294-297184,4903.42,0
B75364-452911,68.94,0
B23485-184306,-9789.8,1
B25062-629209,37279.89,0
B62950-846292,6750.06,0
B63672-693572,25629.75,0
B77570-480474,-21306.59,1
B59227-447269,-12530.81,1
B19783-581822,339.46,0
B40084-804345,26549.97,0
B5143-423011,35253.59,0
B48060-384403,27833.88,0
B68628-674994,22517.22,0
B13111-518171,17960.42,0
B92910-212202,29770.26,0
B56011-690123,21467.68,0
B66724-594042,-20311.9,1
B34360-338369,25750.01,0
B43479-874223,8170.83,0
B71232-706423,-23084.57,1
B83373-982884,-1842.1,1
B18540-66223,33510.93,0
B80133-322725,29630.18,0
B67063-919837,2260.29,0
B66278-486945,25383.51,0
B21407-335729,28579.31,0
B37828-85910,12948.34,0
B56725-649489,11286.62,0
B25323-959250,8988.24,0
B17397-903902,18960.1,0
B3969-566494,19262.17,0
B96249-741812,7114.08,0
B81844-906461,7600.63,0
B51577-436271,105.62,0
B9197-31788,10375.49,0
B33860-441338,17413.29,0
B4691-587362,23426.87,0
B75060-942144,-14217.85,1
B99730-773066,4266.09,0
B28039-364109,-3440.53,1
B57078-873216,4968.84,0
B30149-461781,2524.72,0
B29797-439346,13431.41,0
B54846-467017,51098.68,0
B97887-380711,28783.07,0
B92323-311060,13721.11,0
B83810-453113,-398.43,1
B49661-357833,26125.19,0
B87842-266364,33728.99,0
B22527-252600,23115.58,0
B97587-328652,17389.82,0
B55097-156178,28483.37,0
B33937-154380,-8106.68,1
B38919-723266,-3557.76,1
B6494-212946,-270.72,1
B71751-386045,-363.91,1
B57044-186061,13495.93,0
B26679-983037,40574.49,0
B93695-689030,-5053.8,1
B44545-696046,28589.26,0
B41720-958230,19388.85,0
B68579-116380,10173.88,0
B98709-457122,19907.84,0
B68577-476811,45893.41,0
B14950-140895,55921.6,0
B82468-728445,16053.91,0
B80762-541811,5577.57,0
B29544-134012,7631.5,0
B63810-778251,16568.51,0
B89468-471097,16711.81,0
B60294-866910,-9513.07,1
B35662-982179,37978.3,0
B80548-515199,28866.78,0
B98186-116003,23851.02,0
B71134-197272,20926.58,0
B81618-15204,535.17,0
B39285-551470,-2993.17,1
B72060-798737,16755.28,0
B3168-839826,26348.71,0
B19911-162757,-672.2,1
B5153-271313,9440.74,0
B74988-692072,-1500.4,1
B66828-262924,2311.06,0
B89465-21142,-8057.31,1
B37193-395747,22537.88,0
B34385-78984,-14341.43,1
B34892-620188,32285.22,0
B57932-29088,26792.13,0
B23516-165712,46684.01,0
B3823-897795,16252.53,0
B29663-595923,34401.38,0
B96931-214344,65381.14,0
B11011-763899,-31714.13,1
B19688-810454,29685.33,0
B75995-992638,-18485.61,1
B5508-248065,-14491.86,1
B57274-155907,-40.11,1
B87495-857013,21128.54,0
B29808-896924,-7653.68,1
B88981-85481,18837.34,0
B85550-668714,1604.44,0
B27135-664990,-11403.19,1
B98364-337111,6154.16,0
B81269-193676,30551.37,0
B9893-110591,-5444.5,1
B86545-643091,-19999.79,1
B33012-470431,43882.5,0
B2308-22405,8107.23,0
B8580-953326,-10070.83,1
B71107-993523,4108.83,0
B97281-768135,3594.7,0
B633-847961,41630.76,0
B6368-747782,-13501.49,1
B3132-517808,35895.51,0
B28240-337092,-2908.75,1
B78293-52635,17236.87,0
B33797-26766,11273.18,0
B4614-829073,-10029.08,1
B30158-28069,-2062.3,1
B35708-908496,-7044.99,1
B73140-683415,18644.04,0
B97292-856717,26142.73,0
B22122-292941,24780.24,0
B99883-348997,-18110.67,1
B91172-824457,9053.28,0
B69063-109620,2490.35,0
B82100-421504,32271.76,0
B72925-360854,24129.79,0
B70301-215411,31739.56,0
B42716-193353,2414.55,0
B59104-919167,22983.74,0
B15368-462565,26907.91,0
B76540-365129,32396.1,0
B9116-664665,4274.4,0
B20806-455071,15602.08,0
B24667-955006,16739.28,0
B39713-711283,16352.31,0
B24535-81748,26059.22,0
B1123-889190,8199.17,0
B12415-163995,55476.48,0
B7706-268318,16262.52,0
B36162-142451,22405.25,0
B79662-382635,22715.7,0
B32032-989982,50686.14,0
B40399-234638,31964.59,0
B50408-879985,-7891.15,1
B12897-534274,485.53,0
B8454-889603,10705.42,0
B95089-32292,55969.16,0
B5261-122987,36816.97,0
B24602-525291,8619.14,0
B27360-932043,7348.93,0
B88505-506958,628.33,0
B51960-594601,19019.22,0
B96517-866462,5340.39,0
B90251-610629,-4932.57,1
B67290-237834,12825.12,0
B63186-303755,17564.27,0
B29400-711191,555.14,0
B87632-530103,24378.52,0
B98428-724481,22691.88,0
B56704-301301,-14659.62,1
B28729-96962,-1759.5,1
B43804-636572,635.83,0
B27026-671815,30401.82,0
B92916-632736,4421.21,0
B91285-564813,25825.43,0
B42295-582458,4675.89,0
B86717-762249,24013.8,0
B4584-716644,15748.49,0
B79138-985318,-7519.51,1
B36234-972832,9525.08,0
B13351-176179,5805.56,0
B4638-568749,3531.41,0
B1116-787887,48569.47,0
B63155-208804,-801.76,1
B11715-387274,6008.68,0
B89668-420267,23524.72,0
B61931-773062,10290.56,0
B94337-917579,10256.16,0
B86246-539424,5577.95,0
B37364-119626,21027.49,0
B37086-322189,-5226.2,1
B95923-843751,-955.11,1
B61495-539913,25429.85,0
B40414-871706,19194.31,0
B95834-62634,859.2,0
B41170-831802,16692.18,0
B12074-693911,-20955.78,1
B18708-927088,30697.41,0
B70788-996310,41850.79,0
B28263-127866,1034.07,0
B84193-924646,12721.84,0
B84442-255351,37913.74,0
B23616-770295,5765.45,0
B37497-75041,44278.41,0
B94458-155265,19309.49,0
B61199-679708,25620.06,0
B30546-449654,-16131.21,1
B32463-85721,21562.48,0
B99622-478739,-485.19,1
B99853-348304,19036.27,0
B99991-95651,11321.33,0
B86769-979142,23617.41,0
B10512-413805,7391.04,0
B88867-130945,-3175.8,1
B33264-876530,18137.92,0
B12029-142950,-11333.04,1
B17227-280955,5229.54,0
B67653-922128,29183.76,0
B94358-813993,16662.96,0
B60730-666874,-875.37,1
B18806-613360,26088.83,0
B49613-394996,27179.72,0
B69290-177767,-11714.91,1
B65177-559184,31772.81,0
B34932-947329,18713.93,0
B33493-63091,18868.99,0
B9956-661282,6824.6,0
B91161-849289,9804.42,0
B48379-185511,33913.71,0
B82916-121049,33707.85,0
B87878-506431,28858.34,0
B48716-551503,7907.71,0
B16484-894463,2154.59,0
B37669-495091,27739.25,0
B20493-448661,12337.15,0
B93265-58015,-1120.49,1
B98354-263234,-2261.64,1
B81741-106412,19660.9,0
B84653-748024,-2594.1,1
B28923-749383,16177.81,0
B92629-846733,25605.36,0
B98966-378191,20432.57,0
B58408-637581,-2567.91,1
B12577-201831,12923.82,0
B86693-959588,15549.27,0
B30059-482211,-20008.89,1
B54183-85196,58788.7,0
B64798-935505,8024.24,0
B26517-471805,-1379.22,1
B85895-837036,-1120.65,1
B47851-398943,38078.58,0
B19138-152493,22384.29,0
B20468-360012,331.98,0
B78428-352791,14383.89,0
B83889-788879,1645.26,0
B63467-240243,1745.9,0
B16861-607197,5273.78,0
B18876-538408,48935.21,0
B13617-127305,-12449.78,1
B64570-642076,23596.93,0
B32076-396965,46865.94,0
B33647-263526,-3868.66,1
B66501-471826,-12440.01,1
B81556-700427,-934.68,1
B7191-193047,30537.37,0
B59199-754212,26434.66,0
B47671-682985,15404.04,0
B56793-579591,7890.53,0
B14375-652861,-12063.22,1
B6322-719995,-2722.1,1
B87436-54665,16625.16,0
B64847-780495,-8176.83,1
B11976-782122,14353.46,0
B95097-440801,36902.86,0
B29300-664501,11693.46,0
B8694-769980,59096.22,0
B35452-663178,7240.54,0
B54479-978779,1098.06,0
B98202-449816,-12941.05,1
B43170-517133,12383.5,0
B49494-962320,4487.71,0
B2450-654271,31063.06,0
B91174-868013,-6065.36,1
B9431-816953,2738.5,0
B96309-865543,23878.3,0
B10659-308083,7719.38,0
B9778-387219,20166.61,0
B42024-861884,10189.95,0
B68301-688643,21598.14,0
B72162-303397,-4680.42,1
B23781-558422,14444.86,0
B57813-831871,14167.62,0
B41888-100206,-18675.43,1
B51327-987743,25378.27,0
B78373-49988,14027.79,0
B78450-546156,22269.36,0
B66011-216872,-491.93,1
B26505-120461,34523.85,0
B36858-378991,11473.23,0
B14961-518641,-1952.26,1
B28803-896470,21106.31,0
B75919-180181,6270.03,0
B48681-72632,25594.1,0
B30143-938706,15894.72,0
B86487-416526,-1204.53,1
B1094-558039,5648.6,0
B35357-449913,27478.27,0
B54742-167613,5658.39,0
B15444-155689,15644.75,0
B3615-342476,-17755.12,1
B22318-257122,-12666.63,1
B61777-918286,25547.32,0
B91566-355213,25256.88,0
B89844-898523,-2545.2,1
B31774-684777,50076.7,0
B5615-426094,27769.33,0
B8020-885816,31333.39,0
B94610-391490,15836.44,0
B70712-457728,50100.76,0
B64068-86090,16411.97,0
B82248-152327,5468.12,0
B28825-216788,-6980.76,1
B97522-204398,37691.43,0
B54939-803950,-14311.8,1
B64172-39903,20356.97,0
B29892-928827,16165.44,0
B89986-484366,-20505.74,1
B34162-887961,46427.45,0
B55131-317252,53707.41,0
B85508-26039,37457.49,0
B47384-14130,-4951.21,1
B96973-16660,41458.49,0
B63824-721111,26398.31,0
B21091-168156,8639.61,0
B80504-653972,15914.83,0
B3109-114176,33976.61,0
B73799-820957,20632.51,0
B8516-804965,37115.53,0
B35118-807027,31720.96,0
B76809-957243,31424.57,0
B65284-581031,25973.63,0
B24395-560354,23774.41,0
B8427-606399,-19936.39,1
B42112-34889,-13024.38,1
B58818-414956,28368.69,0
B64668-117528,35983.48,0
B39456-863336,12120.09,0
B50645-633416,27550.46,0
B16410-921175,10380.4,0
B66006-274703,5733.53,0
B97294-217844,-8363.19,1
B18143-471603,8026.92,0
B73293-194554,8881.87,0
B50528-671704,37951.71,0
B6729-185890,34461.29,0
B63845-447896,36554.23,0
B10357-136415,20539.2,0
B94819-28835,-3300.82,1
B91413-258672,11748.28,0
B49460-760055,5966.46,0
B92048-609454,29748.85,0
B47438-509989,-10017.25,1
B30004-432927,19893.82,0
B65846-44988,-10359.9,1
B82292-600048,-5988.18,1
B23811-606440,5453.05,0
B36447-714247,26115.04,0
B23071-566643,-4740.33,1
B69461-80997,-5476.79,1
B75701-43804,-13067.76,1
B3251-34130,11865.49,0
B95892-424890,28633.67,0
B8243-453451,18543.91,0
B80270-994711,-1708.87,1
B17833-300081,4498.43,0
B8300-610903,16842.18,0
B69135-58988,10477.89,0
B53539-173894,20471.3,0
B42173-854418,7627.39,0
B44551-902462,11405.82,0
B15385-51410,43495.68,0
B60920-979661,20125.5,0
B37455-393642,46929.09,0
B7974-888825,19227.72,0
B87404-200622,11322.2,0
B23407-918689,26411.68,0
B68408-704155,-2904.65,1
B34251-485292,-135.22,1
B66134-786500,5319.92,0
B61693-537215,5819.55,0
B33937-752040,10563.65,0
B42655-880627,43810.14,0
B44887-132776,17898.59,0
B8638-201317,-8074.71,1
B59073-179867,41160.81,0
B14234-395006,33028.12,0
B2798-467582,2996.98,0
B55303-549868,29035.22,0
B23111-586587,37404.88,0
B30578-285559,22046.01,0
B45114-57373,45154.74,0
B77932-465054,3194.68,0
B53891-336524,-16266.16,1
B37058-565875,33303.96,0
B42360-706731,-5084.06,1
B22138-393106,11938.99,0
B37936-373491,10345.48,0
B37080-871123,-3452.21,1
B83499-808329,1484.5,0
B54401-315866,-10206.28,1
B84392-399965,-12253.12,1
B83963-735847,9387.45,0
B90285-592632,3980.85,0
B21558-883817,12912.55,0
B53155-667721,29541.16,0
B67078-62990,-10793.45,1
B37770-726265,-2396.58,1
B48673-54344,34723.09,0
B33418-52796,14842.35,0
B10743-248853,3235.27,0
B10482-845097,57329.71,0
B84781-100023,24640.28,0
B13304-690594,5662.04,0
B28978-783167,13602.18,0
B76421-904800,26003.34,0
B24454-371816,-7819.97,1
B66742-620793,15478.99,0
B49048-444958,-4523.98,1
B16209-453586,8088.37,0
B18703-641847,-5602.5,1
B16845-72018,45775.64,0
B94349-253453,-2002.47,1
B42823-266344,45988.94,0
B88437-522421,15040.75,0
B86615-42172,59700.22,0
B89640-193030,19661.21,0
B80580-863847,38704.04,0
B97778-639724,2036.6,0
B66099-625514,8966.71,0
B83398-924720,4221.26,0
B71185-503366,2768.32,0
B76262-309686,-10072.85,1
B29428-996870,24895.41,0
B78924-336342,18783.21,0
B14199-82238,3124.41,0
B81522-795182,-7928.54,1
B12188-923241,2123.34,0
B3167-502738,34171.26,0
B44347-44303,25829.61,0
B58743-354256,15989.61,0
B94415-684896,-594.35,1
B13490-70106,-15415.36,1
B43497-487183,36283.26,0
B81525-485037,9489.15,0
B17716-550171,16905.03,0
B60661-125719,3619.6,0
B91802-750346,-12281.11,1
B89538-504669,26920.27,0
B98512-622428,9593.54,0
B42756-127305,14181.79,0
B21078-659716,-3612.46,1
B39408-314656,15054.15,0
B63859-640335,2308.91,0
B40462-833767,-19401.83,1
B72876-805586,25351.85,0
B57493-292806,-44347.98,1
B69330-649114,24769.19,0
B92166-220542,15446.3,0
B81798-547651,25182.26,0
B12411-998431,23741.18,0
B31812-131309,9074.48,0
B83480-397305,-4370.98,1
B72161-37974,31735.96,0
B33896-104053,31839.72,0
B14825-131804,10960.47,0
B21610-257862,26806.69,0
B822-152237,13464.35,0
B93042-953571,38554.06,0
B48717-729038,11143.77,0
B52652-947999,10210.32,0
B95607-63438,-15900.39,1
B52563-602245,15150.31,0
B19358-158942,30465.6,0
B42797-629551,14968.65,0
B22733-632806,-13179.65,1
B43684-579489,26803.39,0
B6790-414208,1689.81,0
B8251-624176,18643.84,0
B56698-903111,19551.19,0
B22971-748276,-16400.33,1
B25463-195684,17728.9,0
B91779-734846,68.26,0
B24130-960507,38104.63,0
B34756-488550,12615.55,0
B41461-538006,-15649.1,1
B19016-192963,27719.3,0
B74180-913066,-159.32,1
B43944-600695,13905.12,0
B52405-564899,33809.56,0
B82284-283524,-6890.21,1
B1165-965143,14554.33,0
B82226-225258,20177.25,0
B55015-217914,8018.15,0
B6315-886570,30222.07,0
B62379-52243,23910.52,0
B35624-20564,2048.49,0
B74106-926518,52357.62,0
B89294-962422,2799.87,0
B41110-725694,-20631.76,1
B87262-370348,-17731.12,1
B16021-474387,8710.96,0
B63414-675858,16747.39,0
B41383-477578,26855.22,0
B76250-230275,-2352.22,1
B15373-863180,22499.45,0
B78299-803558,-14511.54,1
B1878-87238,4260.49,0
B35406-108632,32276.62,0
B29814-290410,28998.63,0
B76424-311561,1389.98,0
B5436-960926,11785.27,0
B38397-49926,37238.26,0
B92813-862367,44679.06,0
B72993-544897,-2656.04,1
B99733-489382,12539.36,0
B15308-842424,239.79,0
B44584-186966,21179.61,0
B71424-695741,9339.51,0
B91765-465159,-2808.43,1
B49311-199784,-1027.87,1
B88535-827988,18031.99,0
B68849-313124,22401.2,0
B65753-398654,-17246.75,1
B39691-975899,25769.33,0
B65921-292111,24999.55,0
B95872-780284,29306.9,0
B59136-185659,4110.8,0
B6845-405821,975.0,0
B85713-597050,-18190.47,1
B20695-23569,340.39,0
B44396-404719,3645.83,0
B73948-990306,-6387.21,1
B43729-850995,30095.73,0
B27209-367563,14530.99,0
B15281-356260,-15157.4,1
B19954-37333,-1550.84,1
B31573-595421,31356.06,0
B71585-964225,3187.72,0
B95132-285013,2578.38,0
B74960-720902,13744.2,0
B90204-403428,36454.72,0
B98805-68289,24833.59,0
B63759-423396,16740.37,0
B86669-638702,5588.57,0
B85034-122991,26705.68,0
B14591-11972,42065.84,0
B1144-84695,16977.55,0
B87560-507833,10105.07,0
B38098-276812,11381.98,0
B91550-931094,6896.21,0
B90851-164728,-15355.72,1
B57901-601614,-7842.08,1
B74903-907435,12241.48,0
B82825-106249,13401.06,0
B94894-501386,6296.52,0
B48132-209116,9568.11,0
B41922-66595,44372.38,0
B53135-327110,27840.97,0
B11451-572384,47084.04,0
B89207-562897,3190.03,0
B9746-71175,4284.71,0
B10445-932509,42239.0,0
B57770-185887,-7922.84,1
B89406-442940,36274.87,0
B56181-537526,22471.87,0
B51145-867476,1130.47,0
B16805-146057,29410.39,0
B18847-468029,32290.42,0
B69839-336053,33325.1,0
B87888-378920,-7600.59,1
B19072-541934,12518.86,0
B44101-965732,22093.73,0
B18034-107986,-12021.74,1
B65873-137245,-22874.29,1
B10675-436816,20182.42,0
B93605-291708,9602.01,0
B26724-713998,26185.47,0
B76908-630392,14149.19,0
B82203-159880,-6051.8,1
B83813-132691,-4611.23,1
B5017-152723,23513.38,0
B46176-497689,16110.76,0
B75180-858302,-25479.15,1
B71474-169525,-6250.66,1
B86131-931929,45924.59,0
B92912-959112,27772.65,0
B98210-445421,-1334.77,1
B32153-156016,25831.69,0
B96821-207110,22013.03,0
B22030-566406,9619.3,0
B73284-179821,10322.63,0
B1763-871370,22768.7,0
B48753-959569,-17498.44,1
B91781-527903,15414.01,0
B33253-627159,-2478.87,1
B86877-314780,15002.66,0
B73075-632466,11881.87,0
B26961-34265,20137.47,0
B68609-15298,-1758.51,1
B6714-815842,15610.18,0
B81098-968234,36686.2,0
B25942-168341,5881.58,0
B49466-284245,8409.83,0
B85846-568499,6977.01,0
B31718-411247,28958.66,0
B61067-775145,4419.71,0
B63104-909900,8407.44,0
B79866-415276,14591.73,0
B93003-717289,20265.16,0
B24820-663359,11056.86,0
B65372-799484,-9278.05,1
B96312-140263,37630.55,0
B936-234448,48295.29,0
B28344-178717,28847.22,0
B12282-883806,4778.49,0
B95406-313311,-15888.25,1
B51450-333303,54221.13,0
B99617-688411,17516.45,0
B89292-149345,5906.31,0
B468-631316,9781.59,0
B97942-514268,36929.57,0
B41231-131346,-3004.59,1
B41779-262262,18343.41,0
B59930-439734,21730.51,0
B57027-219195,36158.98,0
B72349-155327,23447.43,0
B78606-666077,46247.93,0
B63136-614212,48642.19,0
B68963-88536,20203.23,0
B17929-620351,23434.33,0
B41215-38257,12549.3,0
B64140-300708,27854.88,0
B15420-841147,31490.61,0
B32405-992903,3103.18,0
B81232-635987,26853.74,0
B1626-886914,13616.55,0
B28124-150578,31206.77,0
B39860-164361,37720.02,0
B1917-349088,18630.57,0
B74330-736519,1794.94,0
B87805-364746,26654.84,0
B57432-13804,-382.67,1
B42958-967552,6465.69,0
B66092-944368,13033.88,0
B70423-78769,1942.01,0
B64699-602255,39105.07,0
B59052-192978,10716.83,0
B9257-764902,-12545.34,1
B47079-223056,45013.73,0
B50203-506764,15226.14,0
B23936-973219,40338.74,0
B42831-815340,-4382.75,1
B29158-883455,19959.31,0
B48099-688547,-4466.19,1
B47547-248984,21053.86,0
B44268-966559,34829.34,0
B99252-25705,49345.77,0
B56142-93516,3265.99,0
B93854-301947,29297.99,0
B29065-791189,888.94,0
B19597-905155,2131.14,0
B33156-435619,15975.0,0
B51191-968525,12096.83,0
B46341-819649,25621.32,0
B85431-433275,-12752.63,1
B32010-334450,19512.48,0
B7950-384795,-10941.6,1
B78008-785817,34930.35,0
B33732-540831,37078.12,0
B4653-665006,21547.63,0
B65441-783618,13721.44,0
B38205-810212,8967.71,0
B40683-100268,-7451.37,1
B40405-242765,-5125.74,1
B16140-129434,26301.08,0
B65543-594312,-7387.15,1
B54846-976279,13655.98,0
B44989-603681,8778.4,0
B24538-718698,-4492.45,1
B79793-313801,30384.41,0
B65038-810518,-12616.46,1
B2631-20496,12703.32,0
B44415-317844,33062.43,0
B14776-191182,21873.52,0
B96332-673931,27180.01,0
B99801-444447,43350.58,0
B13393-881831,13000.66,0
B49033-240475,43019.03,0
B56311-249723,20329.5,0
B37245-10733,3129.79,0
B66902-581833,14438.88,0
B62202-914173,-16157.6,1
B53546-214225,21307.04,0
B97864-69459,12550.63,0
B74834-516474,33251.52,0
B25895-12267,25719.23,0
B52168-318993,15550.22,0
B16711-937356,37604.18,0
B30886-993280,5364.66,0
B84405-665736,30692.46,0
B11349-94146,-4013.14,1
B83937-962132,34141.52,0
B16597-853118,-12110.66,1
B67787-122437,12783.83,0
B16911-72475,15942.19,0
B88140-414237,14098.93,0
B63801-171017,28904.59,0
B18428-573818,8953.71,0
B73972-521709,31170.29,0
B58052-854691,39465.87,0
B59982-992723,-3140.3,1
B47278-162493,15447.12,0
B26629-908193,5674.7,0
B35210-450641,16335.94,0
B90711-804281,-813.43,1
B20923-124131,32710.66,0
B47362-867036,-7.2,1
B49298-37231,-1633.82,1
B38915-859620,29610.44,0
B72142-901687,-9111.72,1
B7600-817695,1839.44,0
B29556-789479,25065.33,0
B23631-245678,1039.18,0
B95711-162244,-8829.81,1
B29919-786048,-20051.16,1
B24347-86986,4428.5,0
B1287-872805,26458.39,0
B37133-65576,52154.33,0
B82613-112338,26071.52,0
B75498-746621,23580.63,0
B35738-840499,15249.86,0
B611-281747,4856.24,0
B62721-721826,27685.15,0
B70958-610690,-5293.16,1
B58587-615604,19726.21,0
B10501-291655,32812.68,0
B3845-460324,43300.01,0
B76866-613862,6301.54,0
B24505-610105,5375.78,0
B65125-19882,6515.33,0
B49150-47408,31076.58,0
B18243-125185,-8616.92,1
B6300-172089,9548.79,0
B3325-46365,16237.83,0
B67040-756878,20090.51,0
B35565-901658,4093.11,0
B55434-633890,45766.75,0
B13559-267260,22418.9,0
B44363-486760,2563.66,0
B84180-747255,-1918.15,1
B62805-993978,48786.49,0
B63035-496720,25278.0,0
B14071-452128,16186.54,0
B19819-51361,30711.68,0
B1712-582299,22137.9,0
B43090-286748,11169.36,0
B53978-604292,19571.7,0
