business_id,cashflow_shortfall_amount,shortfall_flag
B68544-770899,28881.79,0
B75918-39033,47220.2,0
B70582-881054,-7732.73,1
B68626-771359,14678.86,0
B78931-334388,37967.02,0
B51984-339175,33756.86,0
B16053-589089,16730.23,0
B70796-450531,2647.9,0
B73923-945856,14511.24,0
B69537-518313,23718.65,0
B2367-993966,-11893.79,1
B55583-561761,-570.32,1
B28664-697241,-1772.51,1
B21178-633276,40121.95,0
B98028-949751,4994.49,0
B76815-46801,20565.81,0
B64399-487403,5395.89,0
B13401-709051,25336.83,0
B56478-160012,17601.5,0
B56154-202459,18609.02,0
B58019-567956,-8806.91,1
B6437-163827,-11417.33,1
B67942-319133,27400.74,0
B82503-847105,28846.4,0
B21752-774672,8531.12,0
B33297-460649,31781.5,0
B62089-138940,-18912.96,1
B10792-601711,5193.81,0
B23136-204622,22741.2,0
B39522-951755,31363.88,0
B42801-373912,-4365.99,1
B83068-101189,-95.8,1
B2298-429807,12533.24,0
B69199-383998,15204.68,0
B39075-403401,33516.73,0
B47887-157800,25932.97,0
B86934-17810,4194.64,0
B57987-360024,15518.28,0
B6498-257150,43396.99,0
B39049-444773,10418.06,0
B37848-996076,18918.28,0
B60470-815803,27079.63,0
B845-816554,-2315.7,1
B51710-576193,15069.93,0
B49019-117143,14565.38,0
B39452-379991,15650.87,0
B18593-599121,-9388.73,1
B9016-875818,45816.91,0
B66805-36263,2383.68,0
B37745-975153,28102.22,0
B51796-511042,12621.33,0
B71337-501684,35244.43,0
B85093-962626,-14632.43,1
B67339-184592,9216.4,0
B17516-102289,54208.3,0
B99257-315234,19905.38,0
B21133-65788,-9408.63,1
B89857-43890,13121.26,0
B56321-29852,25654.86,0
B14983-923875,35296.46,0
B39836-44453,17417.17,0
B65002-69384,18135.73,0
B97069-574280,22672.9,0
B70022-44222,11333.84,0
B49209-562091,-9597.63,1
B39738-38835,2919.24,0
B60476-51527,5753.03,0
B32126-110268,16960.59,0
B53757-704796,25255.66,0
B27685-758459,1029.83,0
B66435-502972,-901.4,1
B82406-774184,-540.21,1
B77735-71110,-3081.85,1
B69619-645731,29807.9,0
B44214-30363,-6073.78,1
B58273-144024,16926.27,0
B51617-306997,56858.1,0
B58234-573539,9829.07,0
B90926-591292,-2264.21,1
B58746-224533,19044.8,0
B97167-334768,16100.1,0
B1558-364947,7598.62,0
B79323-372304,23179.13,0
B5021-132532,-4584.73,1
B2905-176776,-2413.68,1
B69702-388927,5521.94,0
B63012-496759,28066.53,0
B80643-470417,22106.31,0
B69513-759491,-2663.27,1
B8712-78611,177.09,0
B90640-106877,929.04,0
B54533-36264,-19348.61,1
B18905-996850,27869.98,0
B43110-15612,25945.95,0
B16329-30418,11966.04,0
B14691-430929,31725.58,0
B25992-427840,24966.08,0
B95709-59275,7838.93,0
B89456-812218,4629.49,0
B64906-29956,45827.21,0
B31709-173234,-6301.71,1
B83117-114468,-10907.92,1
B63652-136591,49399.77,0
B56033-151126,24862.01,0
B40128-302499,9423.96,0
B99164-178888,30992.17,0
B19310-978491,-10913.67,1
B62101-522833,925.95,0
B19153-15208,37724.87,0
B58930-712692,1164.03,0
B32363-725238,-10794.26,1
B32007-741425,44567.7,0
B20576-818053,-1791.81,1
B91461-503249,24207.38,0
B90324-765335,-14448.98,1
B38432-683279,26753.09,0
B37425-482299,18339.99,0
B48708-632330,25161.08,0
B87171-773259,54093.51,0
B97123-913959,34864.29,0
B93953-811190,-5721.98,1
B96082-767433,20972.25,0
B73555-781455,12784.59,0
B89421-686500,-5423.98,1
B79124-822186,13460.05,0
B1286-513761,-691.57,1
B51447-253519,8732.42,0
B75143-855719,23701.71,0
B69366-449544,9882.33,0
B50645-413230,39012.53,0
B32889-867449,-9929.18,1
B78985-535006,37001.77,0
B29410-527818,52009.68,0
B12608-422592,-17438.51,1
B95500-876421,-8517.47,1
B73244-959873,24989.59,0
B85626-364537,30834.84,0
B69527-267775,33996.96,0
B4507-195208,4173.18,0
B11812-667073,25648.35,0
B43816-738242,33752.16,0
B83772-184201,-2562.45,1
B34191-939741,13471.29,0
B45440-981189,-8392.85,1
B78424-542760,-1701.25,1
B96608-950010,-11213.72,1
B45429-277989,-3273.23,1
B27189-695711,26835.27,0
B23201-205120,10296.71,0
B85853-788191,9689.19,0
B36048-232848,18431.29,0
B36613-568033,39827.45,0
B19093-183760,45918.12,0
B78306-262380,-9874.96,1
B69416-876887,19105.48,0
B33392-283058,6719.36,0
B53694-174476,44173.52,0
B14832-470706,-3742.98,1
B62288-126598,31612.07,0
B91828-162695,10226.92,0
B88918-371391,-4904.51,1
B39741-727725,44577.18,0
B8464-518160,60024.3,0
B780-373293,19825.16,0
B75043-796564,18739.89,0
B72390-511261,-12481.1,1
B25928-925150,20872.34,0
B22285-703364,-1248.05,1
B74523-41734,-7517.49,1
B98224-712742,-7265.18,1
B21347-302261,9829.17,0
B76948-433400,41734.76,0
B54510-739652,-34628.19,1
B90463-295774,24369.44,0
B68545-622148,418.4,0
B76377-953393,11797.85,0
B44095-270756,23569.78,0
B94156-922973,-18182.95,1
B74188-912998,-2741.76,1
B25096-942955,34657.35,0
B13443-583902,-15072.61,1
B62687-990124,17975.53,0
B24920-820245,30085.55,0
B86798-379354,31078.25,0
B58669-290418,5902.39,0
B47457-292803,6987.17,0
B46814-659097,-26778.59,1
B34647-855915,25049.7,0
B18175-531856,21134.38,0
B17502-524908,43815.59,0
B12004-106127,11739.87,0
B4717-438758,38362.24,0
B3726-460307,40824.85,0
B64896-516862,143.37,0
B66149-28511,1894.87,0
B96693-657730,41265.96,0
B31393-143299,30211.16,0
B80168-15483,10477.76,0
B84005-747216,-6118.71,1
B25226-275816,30030.23,0
B76127-370062,25602.16,0
B25839-675973,-7671.69,1
B37115-259912,13273.63,0
B51080-151251,21686.52,0
B8967-804010,11767.67,0
B70770-908084,29493.07,0
B83358-814482,28548.99,0
B63417-246962,13302.3,0
B55289-141531,-13242.07,1
B75888-386775,21270.34,0
B37520-515044,13938.82,0
B7155-888291,31667.82,0
B93158-984726,12693.79,0
B15774-452450,24014.47,0
B96483-263709,17628.67,0
B57091-622275,25707.03,0
B57848-344824,4590.0,0
B4241-655045,27310.75,0
B55865-438159,18741.83,0
B40397-38038,895.94,0
B68909-581610,-4517.63,1
B93623-36638,27117.27,0
B76002-170509,-2027.87,1
B50163-153347,9971.33,0
B8972-984746,36365.85,0
B45108-80767,-3740.4,1
B41716-450762,25870.49,0
B20989-100173,32175.04,0
B53132-569249,-8736.62,1
B62176-806862,-19645.74,1
B73841-274811,27040.49,0
B53835-890304,18599.68,0
B59231-352937,-20299.6,1
B52668-292958,35495.79,0
B16494-518330,29042.03,0
B7678-616543,-12556.29,1
B49112-624359,26559.89,0
B31600-890202,19484.89,0
B14034-772869,-901.85,1
B5631-795516,18651.12,0
B6770-376727,-9490.93,1
B3283-916537,15468.25,0
B49305-478647,14454.21,0
B42651-545753,9165.6,0
B12647-426576,9590.07,0
B37142-225627,14304.84,0
B76106-35965,22984.82,0
B56398-723587,24785.41,0
B84818-592567,-33084.88,1
B47091-315478,30390.87,0
B16067-799956,17567.69,0
B37532-228670,7095.13,0
B45214-994654,11260.4,0
B99588-231409,12180.24,0
B47560-497504,17662.06,0
B36834-686333,31068.33,0
B48433-827771,4827.41,0
B91096-854021,15363.03,0
B26445-955283,23559.07,0
B73938-174700,-3995.65,1
B6124-816830,3724.88,0
B91585-92607,-5962.91,1
B49121-255954,33102.92,0
B33526-95236,24470.61,0
B55795-828774,23449.1,0
B31161-743052,47825.02,0
B85218-846603,10626.43,0
B22454-772043,-2672.39,1
B57967-208339,35845.2,0
B27550-918602,24612.05,0
B33248-460565,4989.91,0
B94715-104863,706.47,0
B86272-551040,25928.39,0
B30268-525128,48619.95,0
B76327-98859,13804.54,0
B14272-672580,-18157.7,1
B75454-647554,-4742.79,1
B1838-505621,18976.43,0
B58288-196596,20899.93,0
B16090-149188,-8974.66,1
B90528-474351,21152.82,0
B9751-388732,-2201.89,1
B79985-225796,11635.92,0
B96597-787137,12512.24,0
B10906-963344,8377.06,0
B93645-976521,-5476.12,1
B42568-315800,-2403.15,1
B20845-602794,9287.13,0
B55744-533854,5991.97,0
B91398-779754,54468.13,0
B27802-700184,30376.34,0
B8976-866349,32966.01,0
B44463-872834,8303.51,0
B80047-49069,1285.42,0
B6849-477638,3596.21,0
B71644-365512,19650.0,0
B23914-661688,1042.74,0
B31172-720176,13548.73,0
B43422-962448,7129.31,0
B30757-606345,-2296.77,1
B330-194752,42198.14,0
B77031-641746,10707.17,0
B81511-904493,34670.84,0
B50040-461238,1909.22,0
B17150-315705,-8068.55,1
B35346-68342,9187.97,0
B65460-698585,25171.3,0
B80267-848095,12820.03,0
B24769-452414,33544.58,0
B36913-960489,44364.69,0
B52371-874766,14873.65,0
B78225-500610,6408.25,0
B29918-739682,14986.06,0
B5284-856130,1758.92,0
B26501-948105,19243.42,0
B39370-814169,18790.84,0
B18232-801687,21896.59,0
B89448-113706,-9040.05,1
B46207-639897,-1190.43,1
B25620-425425,-35077.27,1
B15590-642791,21010.58,0
B83972-996467,31587.84,0
B51834-773265,-7471.03,1
B96697-748673,3005.64,0
B53540-619284,22184.21,0
B29783-461174,19925.18,0
B66172-978837,25087.65,0
B10417-621958,-7668.54,1
B2194-649734,29326.07,0
B26295-386788,42521.19,0
B74526-110804,18927.77,0
B52324-11609,2742.42,0
B39034-412927,34648.74,0
B7081-604369,-17581.96,1
B48421-265148,348.64,0
B70106-137555,-9692.02,1
B37961-487584,17325.97,0
B41426-784868,30361.7,0
B88353-227145,-2564.7,1
B44691-797747,7400.54,0
B83003-907726,27802.41,0
B62483-171378,11379.61,0
B46205-350182,-8300.88,1
B93962-312788,31546.99,0
B15537-410113,19745.35,0
B89638-13815,1444.95,0
B59009-482413,28589.99,0
B86663-783769,6420.8,0
B43977-896612,-12408.85,1
B21191-195812,26708.16,0
B88307-81853,1596.84,0
B692-331440,7233.63,0
B31833-998932,11444.67,0
B79818-629019,-15088.09,1
B43806-299700,47735.23,0
B29145-718537,28626.19,0
B53467-381868,25867.34,0
B52899-669612,18316.27,0
B92555-351154,8515.0,0
B26041-268978,21565.36,0
B24434-992994,-15476.66,1
B63347-12982,5536.32,0
B48476-817042,43704.79,0
B23912-954040,8107.71,0
B48132-36374,16269.46,0
B34525-743429,7141.02,0
B89040-879739,-810.04,1
B83338-801265,31431.17,0
B32002-684866,13265.67,0
B72679-14022,-1074.53,1
B32775-663021,49387.67,0
B19407-682177,-8656.47,1
B94408-162932,17920.21,0
B14862-92517,21945.04,0
B57698-36197,6825.49,0
B25887-767134,30606.1,0
B14508-643418,8880.54,0
B65402-690362,34757.86,0
B99223-431938,-1575.3,1
B33126-257018,27750.42,0
B20177-29835,-6321.43,1
B67613-222085,40322.86,0
B17263-683080,-12921.02,1
B92816-352399,-7009.41,1
B32393-36009,-6644.46,1
B88477-287420,24140.03,0
B51916-211677,21858.04,0
B36761-697917,9330.63,0
B34896-106926,7549.95,0
B51343-363108,15324.96,0
B5720-199537,500.53,0
B7202-328221,-141.48,1
B98042-870163,3018.91,0
B58050-271881,-4782.98,1
B22632-62575,13431.55,0
B35374-207139,-38061.46,1
B93376-703073,-335.73,1
B84905-607715,21860.25,0
B48656-451156,-10845.39,1
B15092-110007,30048.11,0
B40775-556222,8083.53,0
B51100-544160,-7431.97,1
B69822-876145,43808.68,0
B58216-387001,-4866.91,1
B74185-188753,19184.6,0
B88427-546516,-3521.65,1
B28821-533120,8194.79,0
B33495-872639,-5220.82,1
B91797-441061,9406.47,0
B50615-676446,-1743.42,1
B18814-889194,4045.55,0
B4167-210956,13251.86,0
B96387-682015,20564.16,0
B30314-504898,6955.29,0
B12209-524905,416.46,0
B99846-578081,23427.6,0
B69722-994794,1086.85,0
B77697-919107,-8503.89,1
B98791-799392,10057.88,0
B49728-391847,6948.28,0
B8428-322089,41868.02,0
B34522-449332,12504.51,0
B27209-515009,-13912.34,1
B50187-200887,24154.41,0
B24195-534688,28863.97,0
B47276-886761,25132.22,0
B82517-651923,-7649.28,1
B66235-937751,27016.43,0
B82055-439945,3948.86,0
B79771-375035,-9760.87,1
B71431-27348,14792.78,0
B45684-94456,32424.67,0
B88268-339606,-889.67,1
B83448-501058,12031.8,0
B26698-175400,-13899.36,1
B87318-940320,15986.38,0
B906-116099,18429.04,0
B62334-330041,9608.15,0
B76501-585327,13672.32,0
B38207-507370,-16755.7,1
B2738-409208,37457.78,0
B66130-233714,8168.52,0
B80113-323087,-8370.79,1
B56855-768831,43676.23,0
B36478-678884,37169.54,0
B44364-262942,7869.24,0
B62952-234287,1900.7,0
B93083-267423,37363.75,0
B98504-859744,-3328.2,1
B84100-344981,5737.02,0
B13678-290176,31434.57,0
B35456-963810,-1717.81,1
B64107-810266,-9220.46,1
B22478-120509,-2819.86,1
B49837-406812,8314.16,0
B29082-275231,5580.13,0
B39467-43354,23832.08,0
B84585-743912,-5385.73,1
B57041-882250,20946.26,0
B4278-499249,-73.93,1
B12267-897186,14539.69,0
B14628-33842,-1476.09,1
B22436-350559,17886.97,0
B21377-107798,29391.69,0
B15826-924316,42457.26,0
B71254-64774,-2886.48,1
B1408-972980,-8776.26,1
B2881-126755,-4626.75,1
B7983-827660,29266.48,0
B80574-48138,37741.37,0
B97671-581116,1794.64,0
B93317-607503,-2565.82,1
B77939-723487,28624.74,0
B62019-927070,18812.82,0
B10739-707909,28061.93,0
B86904-412357,20414.92,0
B12764-580212,-12821.49,1
B9873-23479,3106.3,0
B63175-37244,-3289.26,1
B79872-701241,1480.85,0
B32711-894485,27240.28,0
B94867-922041,10977.54,0
B35379-235959,30126.54,0
B68052-164664,29079.31,0
B65049-166561,49532.18,0
B80946-80595,28461.58,0
B39457-288520,12345.2,0
B87134-263095,-1619.45,1
B60430-879092,-24539.84,1
B16654-484206,12197.42,0
B3417-624108,-18204.31,1
B54180-613183,-7368.5,1
B71451-745668,35215.87,0
B41780-637629,24288.32,0
B47564-856712,4924.64,0
B49820-52609,13555.36,0
B75938-722601,33749.2,0
B5874-519003,11709.81,0
B40925-285576,-20139.71,1
B86542-829598,34660.71,0
B34287-323752,-1393.51,1
B18904-442482,4845.14,0
B54876-837298,44461.63,0
B98825-760564,-9969.63,1
B80065-319614,32444.3,0
B63593-828094,-185.51,1
B17927-339660,23815.09,0
B47705-136298,34628.86,0
B11038-66156,20213.23,0
B34670-770519,8850.04,0
B13006-661037,12448.24,0
B76790-992913,21691.56,0
B66101-463150,22588.34,0
B44047-541155,9124.44,0
B42595-667693,10173.4,0
B7991-873302,-2457.44,1
B30041-122532,11753.46,0
B42454-637024,-1526.02,1
B65372-785309,40152.08,0
B63627-950321,24230.26,0
B10470-865732,-3658.47,1
B61295-526085,2803.02,0
B1003-41724,12921.32,0
B1911-536528,-2226.68,1
B92502-640938,3433.49,0
B24866-682916,12841.47,0
B924-456516,-16896.55,1
B63066-652308,52515.37,0
B20346-763398,11298.52,0
B27683-94607,10002.03,0
B66369-424840,5807.67,0
B24255-808791,-5453.91,1
B50817-800832,-7389.15,1
B76774-167493,14059.27,0
B6821-537247,-6677.24,1
B39449-112765,28921.78,0
B26627-179642,21980.91,0
B52995-955328,21284.8,0
B7229-241145,34048.63,0
B64699-177586,33853.04,0
B65674-376066,19227.83,0
B36482-476277,-17927.62,1
B73891-865281,52450.57,0
B75109-277726,38190.72,0
B12131-454609,18605.15,0
B95159-683474,12144.35,0
B6329-447394,12930.67,0
B846-419122,39459.46,0
B90456-735073,15703.1,0
B69730-836414,9217.46,0
B39727-305669,23095.71,0
B98494-483104,17196.88,0
B41361-382951,25951.13,0
B90749-518655,23679.3,0
B49358-970498,8157.43,0
B64197-985237,35618.23,0
B40101-26621,-2077.26,1
B1078-963496,719.06,0
B40216-814124,-249.66,1
B2870-54717,18978.46,0
B6262-472449,32624.05,0
B24939-71108,36311.02,0
B21695-188329,36463.9,0
B20092-916127,-2867.53,1
B80137-648256,-7074.4,1
B70916-775453,15557.47,0
B37830-603974,34934.56,0
B2558-169372,22743.35,0
B97199-800641,8709.01,0
B72157-91527,3765.71,0
B94313-799794,33221.62,0
B8754-67677,1134.08,0
B85439-851954,11208.26,0
B11141-462424,-4457.63,1
B36116-745493,22545.69,0
B85233-762944,-3367.89,1
B43476-922915,28597.94,0
B86538-172001,7392.91,0
B9195-978449,14789.65,0
B41398-676170,-2312.05,1
B76030-894548,25473.43,0
B29427-371455,9775.4,0
B54417-920353,14185.43,0
B19042-974489,36960.41,0
B13844-780268,9308.83,0
B59901-322616,-3834.21,1
B71794-374486,-7403.16,1
B23937-156437,-1335.54,1
B15926-794530,30678.48,0
B34906-152445,-6739.97,1
B18741-951283,11479.88,0
B28746-813377,13455.67,0
B2643-967994,5644.17,0
B96885-716706,14054.02,0
B32199-874938,19014.34,0
B60349-131828,22552.89,0
B78783-878712,37773.92,0
B29827-600186,14535.97,0
B38772-560723,8813.28,0
B23661-949533,7751.93,0
B31678-643729,24374.86,0
B80323-999554,30036.87,0
B47330-801467,40160.61,0
B3805-920419,19641.58,0
B93850-508444,20155.3,0
B39218-379111,24390.59,0
B6967-840297,31289.13,0
B73958-378176,23162.52,0
B97311-834150,19816.35,0
B89649-516969,11339.14,0
B9493-97516,14016.79,0
B70248-937254,37482.0,0
B36416-754908,40417.24,0
B11460-81956,1491.49,0
B75318-390160,410.95,0
B38673-145710,44899.57,0
B76160-718417,1466.16,0
B55626-374002,13981.41,0
B86072-103825,39223.0,0
B99317-487147,18377.47,0
B6094-940993,28324.59,0
B89887-91749,13169.64,0
B35581-796567,41916.24,0
B6915-511404,33601.24,0
B45771-235409,11284.19,0
B92260-657984,11547.23,0
B98716-230254,17225.62,0
B3244-828018,14708.06,0
B27703-982714,8661.06,0
B84645-843710,-21734.59,1
B44391-30441,-697.42,1
B69295-594959,24654.33,0
B57646-411671,-5827.09,1
B33543-147242,23713.98,0
B43922-229473,27255.15,0
B38011-736830,-4007.04,1
B15036-915624,15873.79,0
B5419-723137,23324.52,0
B53076-780154,-21025.23,1
B73291-976028,13062.69,0
B28525-886193,64773.55,0
B48891-68952,33621.49,0
B36436-498294,32233.87,0
B87495-510417,21504.1,0
B52402-488546,9687.08,0
B43422-481701,23524.81,0
B27247-746239,931.58,0
B64372-859175,-15870.14,1
B41957-899850,7479.81,0
B85081-340829,13894.37,0
B29590-526339,19386.35,0
B80154-836114,17801.18,0
B27240-925952,-13074.41,1
B31645-490389,19472.39,0
B21942-158066,9280.36,0
B85699-237949,24788.02,0
B85320-240158,-12538.15,1
B8590-177656,11604.24,0
B14018-500694,8219.94,0
B18212-416502,7548.04,0
B86435-552028,5298.6,0
B97002-429849,-9902.99,1
B42788-84654,26963.42,0
B60324-638612,1103.87,0
B23797-493756,5400.7,0
B7746-175959,10397.01,0
B74113-810627,36175.49,0
B844-860301,30774.38,0
B79805-964211,-19044.97,1
B88750-561385,9615.2,0
B61392-572333,19124.7,0
B74871-683483,11840.63,0
B89807-25908,42077.38,0
B61884-478462,35959.42,0
B36594-844393,45837.44,0
B88585-974130,-7425.32,1
B46824-36244,19828.91,0
B5577-882173,5139.06,0
B96006-127543,23670.13,0
B69722-918142,17814.57,0
B8611-905093,33591.59,0
B46668-301213,36831.65,0
B88912-601391,15399.29,0
B94098-940575,-1869.62,1
B83137-724701,22640.81,0
B42788-628577,44554.35,0
B85934-537478,-2002.64,1
B20655-34332,-4275.58,1
B66596-869837,22262.03,0
B38327-330910,22004.79,0
B73311-697236,19915.54,0
B54154-60453,8729.14,0
B90131-643548,6505.53,0
B8274-929662,17201.67,0
B5425-137642,5906.35,0
B3687-247022,32822.87,0
B49660-941867,2390.86,0
B11024-499421,12464.5,0
B52708-637874,41523.5,0
B17961-824596,29616.39,0
B2505-460061,-794.61,1
B60159-465683,27446.61,0
B56755-203614,20557.21,0
B74433-846001,24280.97,0
B24975-905843,3904.37,0
B5865-872243,9867.77,0
B68648-723536,-9224.33,1
B43569-298564,16555.03,0
B48406-520105,-9294.59,1
B63001-309275,14186.63,0
B96572-612336,14510.98,0
B73696-311498,2778.51,0
B6748-412390,-7897.08,1
B96425-275230,-4629.88,1
B26276-328885,13640.68,0
B57598-236953,38742.09,0
B86455-605132,18799.8,0
B3637-667180,21767.99,0
B73817-311900,12235.36,0
B28173-523498,19574.93,0
B33081-537377,27677.94,0
B79590-384195,-31909.66,1
B62406-369837,11904.22,0
B76653-134421,24064.91,0
B85344-411341,-15685.93,1
B7453-689529,33385.22,0
B4693-978592,-4554.86,1
B36059-554898,20144.83,0
B1551-144117,33052.89,0
B32814-537678,21468.45,0
B33363-354568,-6390.35,1
B87704-672859,-17615.37,1
B86344-528363,9992.5,0
B26211-393909,33349.86,0
B71985-867548,8430.62,0
B9219-250364,-3729.99,1
B72782-132199,41841.83,0
B12350-685983,16536.93,0
B46519-571598,13806.16,0
B63061-659349,36303.13,0
B15645-313626,34121.72,0
B75496-981207,-8497.86,1
B21070-700845,2009.31,0
B34008-272440,11811.19,0
B41908-478115,-14788.39,1
B21569-192829,8965.03,0
B29671-823353,27679.48,0
B13336-388622,34988.21,0
B77114-681635,21434.62,0
B56670-643969,17492.72,0
B88569-399539,13740.19,0
B8857-255956,17591.23,0
B2071-481673,-7761.95,1
B84946-652394,-7412.28,1
B71056-601502,30081.41,0
B96668-629183,-4633.24,1
B11597-876538,-5455.6,1
B50903-799021,17947.73,0
B35517-511381,20249.4,0
B46551-485917,10166.45,0
B25316-374100,9136.53,0
B96095-155048,15932.37,0
B96389-810434,13094.69,0
B11044-997236,-710.23,1
B42981-138455,2012.75,0
B474-190881,30215.56,0
B51344-654719,6295.49,0
B11292-402169,591.91,0
B48480-638317,34634.3,0
B91968-856744,5214.09,0
B47686-454974,-5226.96,1
B88685-156396,30913.83,0
B23964-572790,8730.16,0
B82003-846861,1040.73,0
B94264-905243,38957.68,0
B85653-332612,13546.01,0
B7806-450124,44876.6,0
B72073-744663,41301.85,0
B8364-439115,18475.7,0
B71912-831249,16880.02,0
B94688-801067,43062.1,0
B31878-579308,26158.72,0
B56436-34386,3198.69,0
B6085-907485,10636.58,0
B64664-298525,9445.09,0
B52194-982904,19020.38,0
B40104-206499,23144.9,0
B1046-219975,-8849.65,1
B38533-194766,-3333.5,1
B50916-436473,-36847.65,1
B22525-786954,483.16,0
B24972-324476,-17394.34,1
B24374-145730,19988.0,0
B74916-134226,8436.79,0
B81019-973426,21197.61,0
B85461-708420,62593.76,0
B97256-607953,22643.45,0
B61337-65850,22423.47,0
B20700-689160,54189.84,0
B17037-788193,20873.63,0
B71258-335182,8561.07,0
B90890-314476,48719.29,0
B3339-49731,-8472.86,1
B5933-623073,14987.23,0
B28121-802890,-3479.18,1
B33393-927827,29815.06,0
B71766-384235,37131.68,0
B54154-344618,16429.4,0
B46368-498249,8591.69,0
B77770-369120,1575.62,0
B16639-184555,2863.74,0
B88660-530422,-2362.43,1
B56072-410540,-506.19,1
B86591-217476,-13641.73,1
B24059-193291,28390.34,0
B31503-753911,-15731.95,1
B10596-361019,16526.46,0
B74406-271143,15373.32,0
B58810-605656,27512.95,0
B36364-805961,22604.56,0
B41247-620143,-5341.25,1
B78353-824353,-10836.46,1
B96986-140396,26522.7,0
B66983-811729,-2099.22,1
B93848-648475,15619.91,0
B41273-840892,4061.02,0
B91187-565538,23711.28,0
B27599-611671,7847.61,0
B53941-668837,8709.54,0
B13290-433867,-4516.66,1
B59864-251971,49698.08,0
B3395-556469,33193.76,0
B62927-107642,3831.33,0
B49603-701780,-14946.7,1
B95171-778108,30129.21,0
B33033-536415,23946.19,0
B25099-576709,22453.72,0
B39620-311894,29777.49,0
B59904-372913,-24307.17,1
B72456-734662,23356.09,0
B56499-60014,-4007.66,1
B63944-508039,20778.39,0
B78107-48329,33311.52,0
B85531-749091,-333.52,1
B46255-143359,-9534.11,1
B55277-465621,-4173.88,1
B15551-50520,3583.68,0
B9929-955626,5284.69,0
B61953-272994,13487.21,0
B51951-871529,9591.62,0
B26842-957489,26733.34,0
B49955-607464,-2161.94,1
B58464-577097,-9462.32,1
B5133-660494,-27132.02,1
B14915-473845,9903.18,0
B89999-154806,29520.03,0
B64390-847206,48439.09,0
B84466-148546,-8377.12,1
B78019-906665,-9051.76,1
B59633-445232,52946.26,0
B56862-566361,16434.52,0
B75861-471340,18511.69,0
B48779-379750,11882.59,0
B65302-777029,40448.29,0
B76012-207933,26799.33,0
B63443-31255,12605.9,0
B98679-992139,13991.57,0
B81804-705382,9498.75,0
B78974-323036,6337.98,0
B22254-870661,5491.63,0
B53967-50271,22894.15,0
B58997-463554,-9108.69,1
B28564-574486,24088.98,0
B53133-864395,4912.82,0
B77170-100588,6919.8,0
B67075-719837,-5416.71,1
B99168-415160,7797.27,0
B32759-789253,36141.16,0
B99891-455384,-26506.98,1
B93852-706596,31537.61,0
B15024-513008,14397.21,0
B63357-202117,-2387.14,1
B20513-581334,-15601.79,1
B12710-936059,-20223.91,1
B47136-88094,-11327.54,1
B46671-840629,14635.44,0
B66545-947222,7565.17,0
B47337-533397,20812.77,0
B40065-353903,35829.4,0
B18399-60890,-4225.89,1
B8923-398875,6246.48,0
B22467-401047,-5446.52,1
B69707-533043,-1920.04,1
B33488-96732,1585.87,0
B94922-42852,1876.18,0
B30600-957812,1922.82,0
B16292-561597,30243.81,0
B72942-867752,1498.64,0
B32194-105684,19268.94,0
B93096-315517,-11713.79,1
B83536-465101,6740.95,0
B88981-790980,50353.21,0
B26208-927981,25189.66,0
B13144-891477,41000.35,0
B12074-81607,-19956.04,1
B22106-946650,29721.21,0
B50702-382509,42522.24,0
B68328-47620,22345.45,0
B68916-657405,23952.08,0
B95216-473841,-2469.9,1
B75014-289752,1546.84,0
B67812-282668,-12224.9,1
B79716-467086,30507.4,0
B15603-380156,40137.05,0
B41480-186783,22046.27,0
B73045-742290,43614.78,0
B58822-346848,-14745.24,1
B95248-257225,9056.79,0
B41979-960504,21337.23,0
B13928-826671,10815.29,0
B70375-560056,4829.67,0
B69279-768819,1989.75,0
B49623-724640,9346.2,0
B25873-400408,3983.09,0
B38123-359244,27469.57,0
B52858-537362,40380.88,0
B24336-284076,31627.38,0
B28762-820272,15223.76,0
B9333-326191,10239.83,0
B3908-204919,-9514.49,1
B79241-668300,-16753.62,1
B20345-922922,20652.7,0
B93447-896569,35502.88,0
B21549-102337,-5445.73,1
B49533-899308,33380.09,0
B5033-158446,32104.06,0
B88088-366853,-7695.95,1
B3400-604955,34709.8,0
B61313-341344,10644.75,0
B64373-569838,-4282.31,1
B19692-385516,-6765.93,1
B8254-620848,983.08,0
B36564-18779,32977.72,0
B16014-286438,35608.32,0
B7866-560422,16233.76,0
B86034-342389,-903.16,1
B61840-157410,12296.7,0
B86519-969779,4856.26,0
B82741-865508,10737.44,0
B64071-208896,7906.1,0
B72512-681987,12853.56,0
B71125-371069,19164.43,0
B11714-203867,26060.06,0
B97533-317087,13035.83,0
B97786-445129,21846.16,0
B82076-111092,-10348.82,1
B22952-755943,126.75,0
B65149-505565,29242.55,0
B74360-199157,25792.51,0
B38196-55837,10245.38,0
B74572-156330,-10520.19,1
B96752-663578,45291.65,0
B26220-661209,-4943.19,1
B88635-21181,66663.59,0
B69792-599143,-9705.68,1
B55663-306358,11554.07,0
B64002-883377,22153.93,0
B35603-897024,20491.96,0
B86039-231638,14696.71,0
B18615-88905,-470.0,1
B44393-514521,1796.24,0
B55866-571221,27394.35,0
B2401-449989,-139.14,1
B56472-930095,-1436.13,1
B30917-912279,40984.23,0
B78371-977551,34575.99,0
B55310-509453,23495.02,0
B18767-883057,-3188.65,1
B60903-533943,-387.9,1
B49677-100095,-7546.45,1
B55958-429588,23422.34,0
B19525-719986,-8435.14,1
B82556-229900,26712.06,0
B62172-258455,45349.87,0
