loan_id,days_to_early_default,default_flag
L69502-515829,1095,0
L65167-965422,1095,0
L76931-127367,1095,0
L21392-274773,590,1
L95445-878538,1095,0
L58393-849579,703,1
L32258-300394,709,1
L3222-18335,1095,0
L99626-233442,1095,0
L80978-246878,1095,0
L82051-140201,1095,0
L84632-193236,1095,0
L41260-616025,1095,0
L37887-205963,1095,0
L50215-558867,1095,0
L65595-980426,1095,0
L7732-611177,1095,0
L24135-460501,1095,0
L72030-616514,1095,0
L29883-779372,1095,0
L27843-178431,1095,0
L57263-255036,1095,0
L2152-313093,643,1
L44001-303157,1095,0
L70678-694576,1095,0
L65091-671909,622,1
L20333-662797,1095,0
L55295-218665,1095,0
L66347-642161,1095,0
L86355-475178,1095,0
L1320-249715,1095,0
L1874-977752,624,1
L11078-749981,594,1
L4451-109873,1095,0
L4973-786305,1095,0
L65525-557088,1095,0
L87998-190730,1095,0
L21273-855296,1095,0
L98202-524651,1095,0
L51281-126541,511,1
L64881-513643,1095,0
L93765-670264,1095,0
L90685-978229,1095,0
L56966-690609,1095,0
L22117-646526,1095,0
L46073-226861,1095,0
L34985-27640,1095,0
L33909-552677,1095,0
L74807-280345,1095,0
L22217-544735,1095,0
L46242-191803,1095,0
L72159-154978,1095,0
L31534-266749,702,1
L97096-467760,1095,0
L65619-514791,1095,0
L57835-828079,1095,0
L91420-125183,619,1
L72749-582865,1095,0
L62323-726047,1095,0
L47918-720605,1095,0
L78718-932859,1095,0
L71863-437473,1095,0
L70575-545523,1095,0
L88438-791614,1095,0
L40907-630983,1095,0
L89253-601958,555,1
L65418-583852,1095,0
L70075-867330,1095,0
L33368-108469,1095,0
L82365-104307,1095,0
L71324-913354,1095,0
L86559-578800,1095,0
L17271-619351,614,1
L49127-355778,1095,0
L73603-969398,625,1
L14483-548793,1095,0
L71283-579114,1095,0
L1684-24065,1095,0
L1817-799392,1095,0
L59419-713112,1095,0
L43820-17592,1095,0
L85496-584613,1095,0
L80315-751712,1095,0
L39005-509804,1095,0
L98197-811701,1095,0
L14563-359594,1095,0
L30507-497936,1095,0
L61951-239423,1095,0
L58398-734373,678,1
L93198-409492,1095,0
L18605-842744,643,1
L75023-748689,1095,0
L26532-661716,1095,0
L90020-908477,1095,0
L47271-819590,1095,0
L22214-557399,1095,0
L88803-440440,1095,0
L11612-606445,1095,0
L24276-147694,1095,0
L63297-235769,1095,0
L85357-199084,1095,0
L93881-999069,720,1
L25349-917970,1095,0
L53161-885170,666,1
L82491-504992,1095,0
L77329-140122,1095,0
L68292-692963,1095,0
L3337-152809,1095,0
L4220-536621,1095,0
L14084-646312,1095,0
L42844-895636,1095,0
L36055-536412,1095,0
L1000-338823,1095,0
L95483-495907,1095,0
L21102-605516,1095,0
L72012-583263,1095,0
L53318-915633,1095,0
L17008-321675,1095,0
L90522-234572,1095,0
L20180-298406,707,1
L4179-424624,1095,0
L71289-310237,1095,0
L48834-786828,1095,0
L90042-722712,1095,0
L80887-918957,716,1
L16537-748502,1095,0
L84549-667921,690,1
L9000-908442,1095,0
L19260-291734,1095,0
L9027-632074,685,1
L33967-687637,1095,0
L53772-999254,669,1
L89411-161146,1095,0
L88994-662971,1095,0
L7308-11397,1095,0
L2724-557375,1095,0
L97585-686326,1095,0
L32202-573018,1095,0
L35383-541624,1095,0
L80054-438153,1095,0
L15523-943553,1095,0
L99980-518453,1095,0
L28827-159323,1095,0
L9464-463192,1095,0
L12612-23574,1095,0
L92680-913135,1095,0
L85737-612435,1095,0
L54948-940596,649,1
L68470-428740,1095,0
L75147-761678,1095,0
L68730-485207,1095,0
L53292-390064,484,1
L32068-124671,1095,0
L46380-313413,1095,0
L95601-796328,640,1
L61990-108401,1095,0
L97342-825145,1095,0
L88484-478804,1095,0
L66364-358619,1095,0
L59914-88222,1095,0
L99918-645089,1095,0
L52006-660447,1095,0
L60500-438451,1095,0
L86669-730049,1095,0
L88269-792974,1095,0
L28984-218953,1095,0
L63275-946584,1095,0
L90876-351146,1095,0
L87420-452035,1095,0
L82679-100181,664,1
L90732-75745,1095,0
L74771-731219,1095,0
L91075-939463,1095,0
L9033-191235,1095,0
L26901-232096,1095,0
L11362-945102,1095,0
L27320-638966,1095,0
L43189-755604,1095,0
L65527-81480,1095,0
L45377-177403,587,1
L17101-522467,1095,0
L25064-637795,527,1
L94691-152650,1095,0
L72228-903674,1095,0
L89018-217140,1095,0
L27292-483681,680,1
L60165-334148,1095,0
L42754-835570,1095,0
L16455-251218,1095,0
L6138-501344,1095,0
L30545-523691,1095,0
L53067-40669,1095,0
L73200-566288,1095,0
L5770-310138,1095,0
L57972-454740,1095,0
L18363-731204,1095,0
L44992-298435,411,1
L83098-451908,571,1
L78287-13754,1095,0
L28497-130880,1095,0
L89092-345574,561,1
L64907-347421,1095,0
L4841-260345,1095,0
L77549-909326,1095,0
L60847-593924,1095,0
L37485-919440,1095,0
L52041-879860,1095,0
L5285-69522,1095,0
L98119-93319,1095,0
L49302-434711,688,1
L44684-416592,1095,0
L88714-18026,1095,0
L49991-442611,1095,0
L99711-163244,613,1
L66302-776085,1095,0
L18179-636516,630,1
L97117-572544,466,1
L83584-787753,426,1
L75502-640085,1095,0
L30797-129354,1095,0
L45070-285543,1095,0
L6210-387490,1095,0
L98420-124114,1095,0
L80027-90504,1095,0
L57147-109610,1095,0
L61188-346572,1095,0
L10903-768184,1095,0
L10276-588281,655,1
L72844-324975,1095,0
L48988-297740,1095,0
L91772-787316,1095,0
L31948-593464,654,1
L78689-544286,1095,0
L66273-520505,1095,0
L48160-811676,1095,0
L64008-594933,1095,0
L15211-998759,1095,0
L29433-968913,1095,0
L83036-604474,1095,0
L3359-338993,705,1
L61735-77320,1095,0
L14082-879341,658,1
L85526-342762,1095,0
L68373-932739,641,1
L73490-316892,1095,0
L4446-397632,1095,0
L38376-809342,1095,0
L1104-871282,1095,0
L55796-129137,1095,0
L11967-408820,693,1
L43172-366633,1095,0
L83176-366110,1095,0
L91907-226293,1095,0
L49036-818373,1095,0
L11484-810868,1095,0
L74699-179801,612,1
L22069-573749,1095,0
L86043-159133,1095,0
L6012-357206,1095,0
L89187-956746,1095,0
L57734-931956,1095,0
L95965-360956,1095,0
L65307-850117,1095,0
L38507-143558,1095,0
L26766-305446,1095,0
L6532-862997,662,1
L96603-97046,527,1
L83169-457634,681,1
L8698-181830,1095,0
L27343-458626,1095,0
L98894-697254,1095,0
L50870-953966,1095,0
L84267-505366,1095,0
L70173-735069,1095,0
L34191-775122,1095,0
L65336-501069,1095,0
L88646-404546,1095,0
L19043-774820,1095,0
L29295-382043,1095,0
L41138-757274,636,1
L31950-236550,1095,0
L65749-469638,1095,0
L90795-656153,1095,0
L97513-206383,1095,0
L57286-331063,1095,0
L44948-291871,1095,0
L55047-607079,1095,0
L62894-411833,1095,0
L25100-362518,1095,0
L32766-692643,531,1
L45552-322943,1095,0
L5133-439115,1095,0
L6196-232133,1095,0
L93273-426844,1095,0
L49427-940215,1095,0
L60749-27899,1095,0
L91655-100541,1095,0
L45446-963315,1095,0
L27550-481962,496,1
L88293-787736,610,1
L81273-136548,687,1
L21074-756696,1095,0
L60744-735549,1095,0
L11046-250652,583,1
L82119-201885,1095,0
L68054-395604,1095,0
L35965-55372,1095,0
L50229-521785,1095,0
L58154-677911,1095,0
L75908-984420,1095,0
L37551-210321,1095,0
L63740-660662,1095,0
L21142-920344,1095,0
L97065-680398,610,1
L53407-448889,1095,0
L5936-25728,1095,0
L15911-17983,588,1
L42974-155458,1095,0
L80113-809395,1095,0
L78844-518696,1095,0
L57297-55919,1095,0
L57268-330008,1095,0
L34141-641432,1095,0
L85764-737748,1095,0
L5118-647495,562,1
L30421-294386,1095,0
L22542-882843,1095,0
L14359-288883,1095,0
L99386-501895,1095,0
L81988-466148,1095,0
L28913-881723,1095,0
L46017-880553,1095,0
L18183-257484,1095,0
L71398-644184,1095,0
L40850-267188,683,1
L34410-696045,1095,0
L50018-730618,1095,0
L40853-769695,1095,0
L38585-652660,1095,0
L90439-738041,636,1
L85433-86147,1095,0
L97531-300701,1095,0
L92047-968259,1095,0
L5271-869117,1095,0
L12362-359344,1095,0
L63712-537085,1095,0
L36804-25732,1095,0
L35334-930482,1095,0
L48179-372724,1095,0
L10266-255734,1095,0
L38374-38625,1095,0
L14653-232831,1095,0
L75610-863496,1095,0
L39578-381983,1095,0
L689-231266,1095,0
L16590-839543,439,1
L4907-146612,623,1
L49413-323990,1095,0
L41200-823477,1095,0
L71445-481914,625,1
L43497-799332,1095,0
L33363-584650,1095,0
L28998-565163,1095,0
L74167-551707,1095,0
L41074-510531,1095,0
L87883-17510,1095,0
L35264-683989,1095,0
L18607-691238,1095,0
L60452-718201,1095,0
L20086-106083,706,1
L40127-974148,1095,0
L7857-91190,1095,0
L34494-498832,1095,0
L52598-675476,1095,0
L60299-258467,1095,0
L78989-666110,1095,0
L17467-477987,1095,0
L11791-261853,1095,0
L50150-365575,1095,0
L80574-898002,1095,0
L94297-673975,672,1
L50941-831539,1095,0
L68805-718730,1095,0
L73919-397041,596,1
L54088-396512,622,1
L66561-731998,1095,0
L69685-694813,591,1
L95795-753107,1095,0
L48508-914402,1095,0
L9651-362534,614,1
L45133-669710,618,1
L31874-479205,1095,0
L77201-552029,1095,0
L66189-896748,1095,0
L30711-293220,1095,0
L5204-788051,1095,0
L87159-151487,1095,0
L81614-141161,1095,0
L24918-359513,1095,0
L96674-736013,1095,0
L86314-815948,665,1
L19894-892868,686,1
L346-457126,1095,0
L44826-697569,1095,0
L17415-500114,1095,0
L92401-47324,1095,0
L337-469747,1095,0
L91657-708010,1095,0
L37228-675814,1095,0
L16420-157361,1095,0
L48645-937511,1095,0
L79587-914874,1095,0
L46659-620424,1095,0
L99971-640952,1095,0
L72787-828824,1095,0
L49645-314127,1095,0
L35111-630288,1095,0
L31433-428270,1095,0
L31507-422736,1095,0
L28520-817115,1095,0
L24603-595639,1095,0
L55679-397790,1095,0
L60998-727318,1095,0
L82145-115545,1095,0
L68555-732476,1095,0
L34572-11978,1095,0
L11582-653980,1095,0
L84260-104320,675,1
L4644-281863,1095,0
L68159-727539,1095,0
L26476-441146,685,1
L69947-758100,1095,0
L88244-51765,1095,0
L96145-599111,1095,0
L67624-31643,1095,0
L48370-811161,416,1
L97913-630025,1095,0
L85920-140205,1095,0
L92672-973507,1095,0
L11772-660350,1095,0
L97891-397354,1095,0
L88807-166789,458,1
L51121-705752,1095,0
L66005-880358,1095,0
L40332-147211,1095,0
L42314-621825,1095,0
L48400-115330,1095,0
L14891-716373,1095,0
L33136-121362,1095,0
L32647-360269,1095,0
L3584-919230,1095,0
L63335-542673,1095,0
L5478-844997,1095,0
L94296-199774,575,1
L73912-75248,1095,0
L38553-449973,1095,0
L1576-236857,1095,0
L87120-452775,1095,0
L9071-638335,1095,0
L90856-424714,1095,0
L18617-222258,1095,0
L45642-403399,1095,0
L11385-999219,1095,0
L14411-43450,1095,0
L74963-810950,1095,0
L479-534747,1095,0
L87506-497170,1095,0
L72621-46155,1095,0
L68680-268632,1095,0
L43139-136425,1095,0
L58209-378553,659,1
L773-918743,1095,0
L37797-907321,1095,0
L23169-780655,1095,0
L33931-511583,1095,0
L14721-562429,1095,0
L39110-811663,1095,0
L39557-292615,1095,0
L82968-712700,1095,0
L71756-593629,1095,0
L55279-996440,1095,0
L94559-428059,639,1
L25973-207317,1095,0
L27389-203150,1095,0
L18944-544351,1095,0
L19838-609605,1095,0
L90885-488211,1095,0
L16301-181394,1095,0
L65843-371231,1095,0
L69277-385293,1095,0
L22930-417975,1095,0
L4438-764452,1095,0
L10284-180411,1095,0
L1101-712977,1095,0
L3713-932490,665,1
L3791-324176,1095,0
L96183-60704,1095,0
L67286-105963,1095,0
L92179-598720,1095,0
L98526-731040,1095,0
L9513-471359,1095,0
L49328-791405,1095,0
L39582-680832,1095,0
L69951-598124,1095,0
L73209-327479,1095,0
L47054-106580,1095,0
L4863-634008,1095,0
L16989-693623,1095,0
L45636-812881,1095,0
L12005-118781,319,1
L80809-267576,1095,0
L90090-22400,1095,0
L82227-38111,1095,0
L61493-685030,1095,0
L77683-721850,595,1
L62145-255014,1095,0
L92267-688128,1095,0
L82541-620282,1095,0
L48430-922671,1095,0
L55639-469844,708,1
L53460-54964,1095,0
L12364-322812,455,1
L884-551433,1095,0
L91344-628638,696,1
L56021-322043,709,1
L1998-827386,628,1
L85066-362417,1095,0
L94728-305365,1095,0
L10825-439121,1095,0
L80914-953232,1095,0
L83373-922208,1095,0
L67544-941045,1095,0
L76236-974364,1095,0
L57156-559114,1095,0
L93200-400670,664,1
L31011-696442,1095,0
L73510-332951,1095,0
L89177-74121,1095,0
L41696-66577,1095,0
L92095-756246,1095,0
L33904-647639,1095,0
L22101-470530,1095,0
L23378-285706,620,1
L14354-591332,1095,0
L59592-916624,1095,0
L76228-499863,1095,0
L70918-986318,1095,0
L77673-51821,1095,0
L24950-194695,1095,0
L91507-899188,1095,0
L21166-132723,1095,0
L93733-386569,1095,0
L63196-133422,708,1
L51773-743070,1095,0
L70825-735296,689,1
L59408-692342,1095,0
L66214-746623,1095,0
L82961-271814,1095,0
L58727-694722,1095,0
L96689-340907,1095,0
L85707-689130,1095,0
L89222-16316,597,1
L80062-969299,1095,0
L22702-698935,1095,0
L80654-380990,1095,0
L88414-303787,1095,0
L24637-826915,1095,0
L42005-523699,1095,0
L65791-451383,1095,0
L80547-954122,628,1
L3158-935285,668,1
L74347-826624,1095,0
L69118-536179,1095,0
L79218-831259,1095,0
L7997-93814,629,1
L66049-618964,1095,0
L54648-354951,1095,0
L66168-173150,1095,0
L84977-624984,1095,0
L42368-390660,1095,0
L67331-586628,1095,0
L61937-598068,660,1
L43939-809465,1095,0
L47597-521255,1095,0
L88862-78210,1095,0
L18005-950099,1095,0
L1830-532469,1095,0
L56161-730122,1095,0
L56104-105637,1095,0
L41393-130082,1095,0
L53337-318488,1095,0
L69562-593147,1095,0
L5408-935170,1095,0
L63471-455945,1095,0
L78801-602804,1095,0
L43725-16831,1095,0
L75156-264787,639,1
L37800-219484,1095,0
L6142-438195,1095,0
L42103-323527,1095,0
L62352-219469,1095,0
L94027-431827,1095,0
L59489-909721,687,1
L35334-468358,1095,0
L97790-215435,1095,0
L60506-979069,579,1
L84090-381927,1095,0
L32521-343478,1095,0
L37528-678920,1095,0
L81546-516992,708,1
L99786-20448,1095,0
L54217-797604,598,1
L79593-895353,1095,0
L36660-675025,1095,0
L36432-306214,1095,0
L35314-450222,504,1
L75148-869090,1095,0
L52447-964933,1095,0
L53854-47667,1095,0
L1550-410976,1095,0
L4204-152763,1095,0
L27826-461316,1095,0
L27868-93157,1095,0
L13330-108662,1095,0
L92983-438488,1095,0
L51456-667995,1095,0
L85753-107865,1095,0
L32056-119216,1095,0
L63450-287060,613,1
L16901-601270,1095,0
L66975-64005,1095,0
L16997-463831,508,1
L88161-692697,1095,0
L16738-499396,1095,0
L1120-823589,1095,0
L91245-918377,1095,0
L33121-592578,459,1
L713-136084,1095,0
L54323-90218,1095,0
L56279-90802,1095,0
L34864-960463,643,1
L78576-210262,709,1
L89060-152362,1095,0
L99283-608613,1095,0
L47499-940123,1095,0
L76684-274245,1095,0
L52374-122540,1095,0
L8534-416356,671,1
L84876-769608,1095,0
L24041-995369,1095,0
L2606-593274,1095,0
L65072-372678,720,1
L58955-794235,1095,0
L57938-684629,1095,0
L84621-975384,1095,0
L87662-456773,1095,0
L58481-923772,1095,0
L90839-848755,1095,0
L3233-689201,671,1
L34483-696140,1095,0
L7574-173811,421,1
L70987-432928,332,1
L24085-989456,580,1
L6924-300442,1095,0
L98178-800951,1095,0
L59119-417556,1095,0
L90367-273314,1095,0
L37962-964141,686,1
L55322-394895,1095,0
L33308-449229,1095,0
L1697-228242,1095,0
L28232-775972,1095,0
L92684-395906,1095,0
L71263-574523,644,1
L12277-836908,1095,0
L29571-729920,459,1
L58893-638302,1095,0
L76861-185749,1095,0
L45177-744894,1095,0
L35728-154011,1095,0
L358-484223,482,1
L17541-659880,1095,0
L13819-381362,1095,0
L71589-319812,1095,0
L86356-721317,1095,0
L58155-808401,1095,0
L32917-765788,1095,0
L29933-600952,1095,0
L9033-878624,1095,0
L46567-612932,1095,0
L58307-866162,703,1
L4057-615746,1095,0
L68590-201398,1095,0
L95092-936529,687,1
L27340-484574,1095,0
L46484-641573,1095,0
L99353-405710,1095,0
L82114-84197,1095,0
L5182-560795,1095,0
L64857-973745,1095,0
L82955-975185,637,1
L80494-503961,1095,0
L61672-746435,1095,0
L38358-599180,1095,0
L86121-654574,1095,0
L74784-924895,1095,0
L58394-410595,1095,0
L75217-435894,1095,0
L91259-971101,1095,0
L89361-953367,1095,0
L31354-972466,1095,0
L71413-431010,1095,0
L63550-672722,1095,0
L32505-661460,687,1
L699-296264,1095,0
L67292-293371,1095,0
L61448-106982,1095,0
L36441-297896,685,1
L21390-685452,445,1
L24125-801127,1095,0
L22727-99783,709,1
L60191-260755,1095,0
L30609-898608,1095,0
L59605-480761,1095,0
L76191-992396,1095,0
L30549-754080,1095,0
L2007-456337,1095,0
L57454-450961,1095,0
L47232-902515,1095,0
L23477-960701,1095,0
L57991-974734,1095,0
L92704-597264,1095,0
L62612-715599,1095,0
L37496-960026,1095,0
L92056-487668,566,1
L67441-107859,1095,0
L79426-610539,1095,0
L90900-189053,1095,0
L89517-822480,623,1
L77772-757159,1095,0
L35434-778923,1095,0
L78344-533158,1095,0
L35338-412234,1095,0
L81052-448724,1095,0
L8377-668984,710,1
L99822-409711,558,1
L42214-466217,645,1
L10788-339501,1095,0
L83995-398772,1095,0
L55259-539038,503,1
L57588-119851,1095,0
L1894-507710,1095,0
L67132-519120,658,1
L87612-756734,675,1
L20925-469081,578,1
L84420-311332,514,1
L51790-227328,1095,0
L29960-859576,1095,0
L83378-274535,1095,0
L80383-959963,1095,0
L71202-312295,1095,0
L6682-70401,1095,0
L34313-140567,1095,0
L58538-958967,1095,0
L76118-887065,700,1
L3265-654073,625,1
L71453-24255,1095,0
L9073-800682,443,1
L18727-504779,269,1
L18315-123207,1095,0
L38401-879880,515,1
L24307-317338,1095,0
L35398-969979,1095,0
L66264-33839,1095,0
L6425-32227,1095,0
L32325-687068,1095,0
L98342-698340,1095,0
L49352-969308,700,1
L22474-836605,1095,0
L47853-391321,1095,0
L36323-712010,1095,0
L62774-720156,1095,0
L69819-354880,1095,0
L81209-779772,713,1
L96749-259808,1095,0
L9042-456971,1095,0
L37997-114591,1095,0
L21284-164988,605,1
L22025-421901,600,1
L1121-741473,1095,0
L12952-364972,1095,0
L99639-17008,1095,0
L4432-683772,1095,0
L57125-978079,1095,0
L18093-511299,1095,0
L15062-306316,549,1
L29649-608631,683,1
L34983-609221,1095,0
L48382-982178,1095,0
L85218-53919,617,1
L62314-878941,1095,0
L18757-316039,1095,0
L9298-319541,1095,0
L21038-894417,1095,0
L68375-684299,1095,0
L58768-478346,473,1
L83491-975094,1095,0
L3049-428945,1095,0
L96508-192438,1095,0
L30708-343408,1095,0
L11378-422897,1095,0
L37251-238744,685,1
L2968-825860,1095,0
L16207-551292,1095,0
L28685-295894,662,1
L81999-180410,1095,0
L85644-424360,502,1
L70727-156912,495,1
L81700-516284,665,1
L82024-774894,1095,0
L43896-18230,1095,0
L73584-47084,1095,0
L49872-855343,682,1
L18036-295287,689,1
L39158-808319,1095,0
L76411-14097,1095,0
L24808-233250,1095,0
L89660-248674,1095,0
L35463-755599,1095,0
L81628-867893,1095,0
L25942-584972,1095,0
L5715-803095,1095,0
L99128-786076,1095,0
L39357-425565,1095,0
L98351-496187,1095,0
L14652-252873,1095,0
L89450-869534,1095,0
L4722-487730,1095,0
L89552-33815,1095,0
L5944-564955,1095,0
L28506-550721,1095,0
L74798-16384,1095,0
L83884-717488,1095,0
L94188-296008,1095,0
L5389-515755,1095,0
L82844-283943,1095,0
L15063-835200,1095,0
L55178-860402,1095,0
L28521-286463,1095,0
L80974-391086,672,1
L74149-155715,1095,0
L59317-324938,1095,0
L67530-520752,1095,0
L40458-160585,1095,0
L8856-867942,1095,0
L34975-453249,544,1
L51638-900682,1095,0
L27045-172919,1095,0
L71801-269652,1095,0
L58398-141080,1095,0
L24893-488264,374,1
L77807-872871,1095,0
L42084-753135,719,1
L78588-755933,1095,0
L74333-541971,1095,0
L7640-661195,257,1
L21196-511582,1095,0
L21861-467652,1095,0
L42002-694118,600,1
L65461-984737,1095,0
L75481-762506,1095,0
L88064-103749,1095,0
L52059-355756,544,1
L26455-132173,1095,0
L56510-282280,1095,0
L92156-954309,1095,0
L46727-276745,1095,0
L93493-693339,1095,0
L35978-682112,1095,0
L48937-280958,1095,0
L10006-47825,1095,0
L87220-75180,1095,0
L2494-617269,1095,0
L75708-943438,1095,0
L73663-944402,1095,0
L91866-551199,1095,0
L69113-928061,1095,0
L50880-40273,1095,0
L70047-82681,1095,0
L5024-674533,605,1
L438-559169,1095,0
L29432-579370,412,1
L92902-700931,1095,0
L87642-244392,1095,0
L82851-191665,1095,0
L74045-980641,1095,0
L83266-683522,1095,0
L50655-81138,1095,0
L45018-648226,1095,0
L52241-73663,1095,0
L85940-275844,1095,0
L18382-627722,1095,0
L79452-878136,1095,0
L94965-468619,1095,0
L42960-204171,719,1
L74186-396229,527,1
L1655-514178,1095,0
L66173-559521,1095,0
L21108-71726,1095,0
L18712-195146,1095,0
L8746-538722,472,1
L31650-993396,1095,0
L64146-736176,711,1
L66984-945862,1095,0
L68577-832540,1095,0
L64402-223170,670,1
L36150-10793,1095,0
L35108-22057,1095,0
L65206-768382,1095,0
L73003-384542,1095,0
L64849-475010,1095,0
L45348-427593,1095,0
L78353-103592,1095,0
L90547-502985,1095,0
L94185-409246,660,1
L52876-148488,1095,0
L97315-169429,1095,0
L63772-250831,1095,0
L61674-682125,1095,0
L90109-190902,1095,0
L14502-752608,1095,0
L56583-43723,1095,0
L18819-160100,1095,0
L70062-211479,1095,0
L17402-671961,1095,0
L71537-338214,1095,0
L65773-547340,1095,0
L86041-42002,708,1
L33071-987724,1095,0
L70884-495244,1095,0
L47034-242791,1095,0
L79063-511365,1095,0
L89722-837778,1095,0
L72018-179630,593,1
L74091-701155,1095,0
L77302-358519,642,1
L38767-199916,1095,0
L89469-356770,719,1
L18103-878862,1095,0
L81957-505885,1095,0
L4174-349432,1095,0
L14043-618766,606,1
L42433-713614,1095,0
L8659-793017,1095,0
L66289-588395,1095,0
L19694-660284,617,1
L67242-641790,1095,0
L11616-277852,1095,0
L41863-243513,1095,0
L67357-925805,1095,0
L43595-696947,1095,0
L22490-997512,1095,0
L49513-738220,1095,0
L90414-932761,1095,0
L25897-92355,654,1
L72113-532244,624,1
L42928-421121,629,1
L95666-949817,1095,0
L28715-155720,1095,0
L6099-198661,1095,0
L26570-995862,591,1
L11091-297386,1095,0
L45682-451659,562,1
L5901-685245,1095,0
L56175-752249,1095,0
L54120-485541,1095,0
L98799-142213,716,1
L48196-515269,1095,0
L83920-143306,1095,0
L56244-776196,1095,0
L62557-869240,1095,0
L76867-788478,1095,0
L97503-440798,1095,0
L40438-360206,1095,0
L15131-677393,509,1
L6124-693912,1095,0
L82104-496815,1095,0
L28965-219575,1095,0
L83594-328372,1095,0
L93804-588950,1095,0
L41064-142266,479,1
L55340-490353,1095,0
L75540-174660,1095,0
L33811-209928,1095,0
L55007-519832,1095,0
L71538-950818,1095,0
L53544-112887,1095,0
L71585-313873,497,1
L99540-902877,1095,0
L69663-127901,1095,0
L76263-790049,1095,0
L53807-470753,640,1
L80402-182512,1095,0
L14780-635503,1095,0
L49461-54413,1095,0
L89732-254611,1095,0
L17172-629256,1095,0
L92061-503279,1095,0
L61117-663006,699,1
L68908-940402,1095,0
L11711-607704,1095,0
L9200-417317,1095,0
L32035-241778,1095,0
L18641-390447,1095,0
L85651-616364,1095,0
L91451-13266,1095,0
L41225-363846,709,1
L60622-566842,618,1
L49823-998666,1095,0
L34930-824553,1095,0
L58292-565566,1095,0
L2648-647231,1095,0
L3963-936416,1095,0
L96390-253769,1095,0
L40330-93744,640,1
L8743-866412,1095,0
L55026-811338,1095,0
L33808-622091,1095,0
L16459-168814,1095,0
L35759-554499,1095,0
L71403-839653,1095,0
L49567-521114,1095,0
L7355-936358,1095,0
L63587-203497,1095,0
L83662-957920,1095,0
L84581-837626,1095,0
L72607-189674,1095,0
L7248-29312,1095,0
L68677-550544,698,1
L59945-253991,1095,0
L73558-515598,432,1
L58278-390787,1095,0
L19227-483641,1095,0
L21957-908849,1095,0
L78757-426092,1095,0
L9972-741961,1095,0
L97470-269618,1095,0
L10851-164207,522,1
L59140-689012,1095,0
L87858-748854,1095,0
L92760-215282,1095,0
L83970-619565,1095,0
L79015-268995,1095,0
L94222-733599,1095,0
L20995-977021,1095,0
L77550-785455,1095,0
L18928-356116,1095,0
L93706-402167,660,1
L37900-64122,1095,0
L3962-908524,1095,0
L84602-729183,1095,0
L99383-855241,1095,0
L38428-288121,698,1
L42661-108006,1095,0
L63981-923181,1095,0
L10526-822823,606,1
L99861-468108,1095,0
L21843-772226,1095,0
L34706-462247,1095,0
L4990-454524,1095,0
L26201-787661,553,1
L96456-885246,1095,0
L57232-891461,1095,0
L99093-172560,1095,0
L47280-460603,1095,0
L53327-764654,710,1
L40731-720671,717,1
L88374-162967,1095,0
L50828-89350,1095,0
L69982-991329,687,1
L79304-358455,1095,0
L6724-717824,1095,0
L65728-888384,1095,0
L95856-206551,1095,0
L16651-39639,1095,0
L73634-917325,702,1
L33783-867466,1095,0
L46048-67326,1095,0
L34785-699156,1095,0
L37300-721747,1095,0
L28981-631311,1095,0
L6825-403008,1095,0
L62130-29220,1095,0
L28363-472111,628,1
L34902-133891,630,1
L73955-624285,1095,0
L91584-197591,1095,0
L85934-550925,1095,0
L68314-616202,1095,0
L2330-522099,1095,0
L89636-638066,1095,0
L71981-897172,1095,0
L52818-16133,1095,0
L89693-687931,1095,0
L36029-581354,1095,0
L28541-835408,1095,0
L35567-215959,1095,0
L96691-823223,1095,0
L81527-986635,1095,0
L40050-49007,1095,0
L32884-67342,711,1
L91419-580063,1095,0
L13530-541414,1095,0
L72709-862307,1095,0
L69112-471811,1095,0
L45995-393190,547,1
L64050-108118,1095,0
L58320-124567,1095,0
L71484-749475,674,1
L66990-658515,1095,0
L95802-387248,1095,0
L14223-669582,1095,0
L62002-155185,687,1
L142-98727,1095,0
L91534-161263,1095,0
L98359-573858,1095,0
L49947-563814,1095,0
L80540-277937,1095,0
L83538-878026,1095,0
L96099-564737,1095,0
L95156-644787,657,1
L49448-447721,1095,0
L97290-742553,1095,0
L97208-610430,1095,0
L33342-357374,1095,0
L7909-346644,1095,0
L51011-485731,1095,0
L45664-997428,1095,0
L28807-442791,1095,0
L85513-508821,1095,0
L72392-220288,1095,0
L70659-310114,690,1
L81444-367466,1095,0
L37170-812729,1095,0
L42067-167742,1095,0
L44431-60768,1095,0
L77930-685727,1095,0
L96020-530025,1095,0
L33486-664445,694,1
L99450-762777,1095,0
L19725-967553,1095,0
L54533-570682,1095,0
L10278-426071,1095,0
L757-57063,1095,0
L41920-967883,1095,0
L41195-341458,1095,0
L79626-179116,1095,0
L35924-361994,1095,0
L63391-702174,1095,0
L66588-405215,684,1
L87538-94612,1095,0
L11981-872827,663,1
L71950-236179,1095,0
L33492-371645,569,1
L66498-814917,1095,0
L7389-814123,1095,0
L13333-765941,1095,0
L97612-725629,1095,0
L63166-976380,1095,0
L76484-733548,1095,0
L22806-376492,542,1
L33707-185754,1095,0
L96691-305295,1095,0
L61003-472682,1095,0
L54912-227311,1095,0
L84372-542763,1095,0
L74196-942461,1095,0
L83359-445871,324,1
L66356-919137,1095,0
L15244-349870,1095,0
L59613-770923,1095,0
L43508-441438,1095,0
L69174-271169,1095,0
