loan_id,days_to_early_default,default_flag
L44214-947087,1095,0
L39050-326598,1095,0
L18436-621513,1095,0
L74603-444225,1095,0
L60552-569826,1095,0
L66393-217481,1095,0
L90754-370191,601,1
L64145-547397,702,1
L80026-632970,1095,0
L12107-294319,1095,0
L499-785902,672,1
L49071-166811,1095,0
L31291-176392,1095,0
L95674-290777,1095,0
L9808-643324,1095,0
L20967-391150,1095,0
L18871-556634,708,1
L99700-41825,1095,0
L28332-651504,1095,0
L85215-895818,1095,0
L16058-803341,439,1
L31874-31659,1095,0
L51198-345539,1095,0
L83310-166965,225,1
L25940-474527,1095,0
L47357-953182,1095,0
L97028-601422,1095,0
L43898-58555,1095,0
L4288-98252,1095,0
L96932-425018,543,1
L80125-134012,1095,0
L49625-70790,1095,0
L66951-166737,1095,0
L38294-16559,1095,0
L61956-917960,1095,0
L11728-684928,1095,0
L77979-995901,1095,0
L96040-604856,1095,0
L77379-781153,1095,0
L7729-168939,1095,0
L5179-700895,587,1
L89818-477937,1095,0
L5473-667089,1095,0
L26803-250720,1095,0
L62371-611686,1095,0
L43319-471256,1095,0
L9378-263738,1095,0
L60108-722180,1095,0
L16191-24773,1095,0
L51894-205459,1095,0
L90187-338431,1095,0
L15149-882797,1095,0
L67685-752270,1095,0
L24034-151422,620,1
L2347-483314,460,1
L92429-729576,1095,0
L66151-511560,1095,0
L3876-647088,1095,0
L51130-42382,1095,0
L43000-925938,1095,0
L82642-66061,697,1
L53936-118159,1095,0
L86922-706177,1095,0
L45073-251787,1095,0
L24228-449019,1095,0
L9768-420871,1095,0
L19013-125921,1095,0
L68076-318840,1095,0
L18708-286967,1095,0
L5794-813618,1095,0
L82441-141013,1095,0
L11859-346098,1095,0
L38659-796298,1095,0
L54724-662491,1095,0
L55649-828528,1095,0
L93677-569073,1095,0
L46289-131845,1095,0
L11971-240525,1095,0
L79740-964487,1095,0
L77663-854761,1095,0
L27777-752438,499,1
L89481-863756,1095,0
L87151-816177,1095,0
L93565-410469,1095,0
L94561-810498,1095,0
L18990-806115,1095,0
L61703-54899,1095,0
L15474-282271,1095,0
L45142-266009,1095,0
L393-474604,1095,0
L23695-326468,677,1
L83872-649668,1095,0
L82961-957893,1095,0
L95773-499626,1095,0
L87096-171239,1095,0
L39316-123394,1095,0
L34041-860102,1095,0
L44144-831063,624,1
L1231-752610,619,1
L52010-668998,1095,0
L72150-851369,1095,0
L56114-988576,1095,0
L36278-387506,1095,0
L34851-929686,1095,0
L4799-74881,1095,0
L8380-265092,663,1
L91657-752342,1095,0
L54065-738132,687,1
L54393-346322,1095,0
L13314-764327,1095,0
L70820-691224,1095,0
L86904-225566,1095,0
L14741-689782,1095,0
L91011-913592,1095,0
L75842-313426,670,1
L36533-157785,1095,0
L50029-779774,705,1
L80490-131987,1095,0
L74104-582163,1095,0
L37229-996424,1095,0
L48105-618943,1095,0
L50553-75647,1095,0
L51060-564822,1095,0
L10943-843435,1095,0
L53750-135155,1095,0
L54403-759167,1095,0
L83044-11686,1095,0
L11844-970943,1095,0
L75107-589538,1095,0
L19530-653595,691,1
L87463-840269,1095,0
L24035-153516,1095,0
L54131-312135,1095,0
L44361-731359,1095,0
L16341-209715,1095,0
L52534-310824,1095,0
L96336-485052,1095,0
L65409-714107,1095,0
L39785-403644,1095,0
L88903-844861,1095,0
L90053-972781,1095,0
L48307-702378,1095,0
L53705-329486,712,1
L81347-562724,1095,0
L6033-518443,1095,0
L19015-480920,1095,0
L10442-577074,1095,0
L1224-942167,1095,0
L82838-962400,707,1
L43413-69519,1095,0
L1726-452646,1095,0
L77882-501300,1095,0
L38026-499768,1095,0
L87195-756683,1095,0
L4893-103328,1095,0
L4343-372501,1095,0
L21282-709808,1095,0
L52000-37974,1095,0
L22442-257783,1095,0
L69808-188350,1095,0
L30122-78839,1095,0
L37322-380004,1095,0
L74238-414835,1095,0
L6048-397448,1095,0
L92956-619025,1095,0
L48497-218699,1095,0
L28926-117330,1095,0
L4868-362071,1095,0
L10241-751295,1095,0
L80659-712396,614,1
L39680-940590,1095,0
L45673-246981,1095,0
L41669-734346,1095,0
L17809-77917,1095,0
L53984-554247,441,1
L6730-884026,433,1
L23674-363617,497,1
L6191-523977,1095,0
L16777-108213,1095,0
L39463-563446,1095,0
L80255-396784,1095,0
L33676-225864,1095,0
L90878-384898,1095,0
L84604-406817,1095,0
L89132-195413,1095,0
L58387-191649,1095,0
L55113-255874,1095,0
L86528-477415,1095,0
L13402-589658,512,1
L34440-831927,1095,0
L32945-486843,1095,0
L84327-538279,1095,0
L12183-301469,1095,0
L32033-141114,1095,0
L26252-475551,680,1
L68389-170596,693,1
L21270-90551,1095,0
L33552-80368,1095,0
L17487-582099,671,1
L56149-411689,1095,0
L84334-292925,1095,0
L9894-592803,1095,0
L79406-881990,657,1
L81118-310783,1095,0
L52711-851493,1095,0
L22663-523380,1095,0
L46212-94014,649,1
L57118-452231,711,1
L69261-695005,1095,0
L17843-630378,1095,0
L32711-314527,1095,0
L6850-704277,1095,0
L93222-371645,705,1
L38085-579062,1095,0
L8267-673099,1095,0
L69688-320737,1095,0
L65961-284161,1095,0
L20874-505530,1095,0
L40416-779687,1095,0
L30679-931175,1095,0
L71259-212695,1095,0
L86783-783575,1095,0
L98779-210482,1095,0
L882-686249,1095,0
L34050-683329,1095,0
L94577-626836,1095,0
L33143-845226,1095,0
L44736-730650,1095,0
L12524-629120,1095,0
L33684-906359,1095,0
L65290-780657,1095,0
L32690-97699,1095,0
L95302-462364,1095,0
L28050-513370,703,1
L26581-404124,1095,0
L48538-121307,1095,0
L22192-517364,491,1
L47868-801988,1095,0
L75425-536897,1095,0
L64429-403300,534,1
L94273-263945,1095,0
L3162-30905,1095,0
L3466-408637,1095,0
L90934-263142,1095,0
L76808-17191,1095,0
L51501-690231,1095,0
L62889-40956,1095,0
L73251-89575,1095,0
L17563-439495,636,1
L73098-338259,718,1
L76877-401837,1095,0
L63400-694798,1095,0
L35181-271629,1095,0
L65948-879763,681,1
L83229-802895,1095,0
L79815-740247,1095,0
L6616-57184,1095,0
L10591-960569,1095,0
L74536-762981,656,1
L99058-123597,629,1
L88823-684082,573,1
L17332-792988,1095,0
L1991-271810,1095,0
L83403-495846,1095,0
L28555-610860,1095,0
L34183-178830,1095,0
L50880-444771,1095,0
L97021-110957,1095,0
L10395-880998,1095,0
L67056-165807,1095,0
L64684-408755,703,1
L71256-88314,1095,0
L60892-59154,1095,0
L42629-212898,539,1
L38679-473782,1095,0
L37884-670129,1095,0
L52675-464327,1095,0
L26742-188602,1095,0
L97429-121672,1095,0
L77849-839816,1095,0
L26681-565850,1095,0
L55532-278302,1095,0
L94070-624356,1095,0
L23649-955462,1095,0
L86686-821458,1095,0
L33985-982470,1095,0
L57802-72693,1095,0
L38696-753615,1095,0
L68302-45759,1095,0
L97466-448757,1095,0
L23371-758130,1095,0
L43815-744099,1095,0
L51371-852900,1095,0
L58060-488988,1095,0
L45737-302587,1095,0
L37179-759766,1095,0
L63637-398120,1095,0
L49586-131445,1095,0
L89995-323013,1095,0
L77374-348214,1095,0
L35174-457064,659,1
L72085-131625,618,1
L92136-251479,643,1
L23665-771745,1095,0
L63128-364024,1095,0
L774-539098,1095,0
L32164-615528,1095,0
L65057-330112,1095,0
L99955-587552,594,1
L79175-384505,1095,0
L90032-872212,1095,0
L43006-214550,1095,0
L11503-573039,1095,0
L18258-463016,1095,0
L91448-286472,1095,0
L43877-952552,1095,0
L15603-955088,1095,0
L69245-531297,1095,0
L34335-656900,1095,0
L37228-79483,518,1
L17649-19194,1095,0
L46269-396743,1095,0
L50796-244434,696,1
L69486-126300,1095,0
L20780-310804,1095,0
L19572-176405,1095,0
L40545-356242,1095,0
L27567-249779,1095,0
L33968-53870,1095,0
L91375-213022,714,1
L86529-536786,1095,0
L20954-230332,1095,0
L5579-986947,1095,0
L38984-397190,1095,0
L45967-173219,1095,0
L77619-789550,1095,0
L45647-38751,1095,0
L37504-983812,1095,0
L56515-811296,1095,0
L55310-325228,698,1
L33661-372211,578,1
L88594-831128,1095,0
L81409-161751,1095,0
L11025-793996,1095,0
L5571-540494,497,1
L69686-317304,1095,0
L39039-683047,1095,0
L79662-671186,1095,0
L44665-582585,1095,0
L27102-888901,1095,0
L86543-190964,1095,0
L92662-364554,1095,0
L75393-668080,1095,0
L92631-834512,1095,0
L3894-998812,1095,0
L93752-627144,1095,0
L94242-938194,1095,0
L95354-774628,148,1
L65119-422637,699,1
L70494-244716,1095,0
L69281-566404,1095,0
L28226-938004,1095,0
L32621-908597,1095,0
L33871-567179,1095,0
L46379-872272,1095,0
L26604-806745,1095,0
L15774-205881,658,1
L85769-427086,1095,0
L47835-626830,1095,0
L6596-379579,1095,0
L86118-852745,1095,0
L87069-70532,711,1
L55331-763107,1095,0
L65595-625589,1095,0
L82932-561528,1095,0
L77276-737687,707,1
L44548-722649,592,1
L83818-613219,693,1
L86915-433730,1095,0
L47742-437570,1095,0
L17624-365026,716,1
L91039-860927,1095,0
L45791-144235,1095,0
L79032-420088,1095,0
L22775-599439,1095,0
L2454-386996,1095,0
L69216-462829,1095,0
L84007-135713,592,1
L75334-76899,1095,0
L30066-18072,709,1
L45164-553376,1095,0
L19333-346901,648,1
L23878-434581,1095,0
L21511-148354,1095,0
L58567-465748,1095,0
L13033-965031,543,1
L99942-58744,1095,0
L45776-929266,1095,0
L91752-152708,1095,0
L136-25512,1095,0
L35335-997913,1095,0
L15392-908536,1095,0
L44669-979811,1095,0
L38544-883439,1095,0
L11589-872772,1095,0
L49907-63819,1095,0
L44832-925940,1095,0
L24484-795452,1095,0
L85784-276650,1095,0
L5436-313898,688,1
L93584-458470,1095,0
L60136-49333,1095,0
L84204-655660,1095,0
L48530-467055,1095,0
L63510-115987,697,1
L14017-712884,1095,0
L60660-640050,628,1
L12980-55636,1095,0
L97933-88696,1095,0
L54848-588349,510,1
L5339-582481,1095,0
L13211-349581,1095,0
L13123-925235,1095,0
L67932-584461,1095,0
L5447-795377,1095,0
L96565-837556,1095,0
L16824-156754,1095,0
L88064-271265,1095,0
L6946-705794,1095,0
L71400-151745,1095,0
L56459-538142,627,1
L6300-675929,1095,0
L34452-818011,1095,0
L49020-355429,1095,0
L29039-533827,552,1
L12171-836432,1095,0
L66678-665380,1095,0
L27991-437290,1095,0
L57752-721546,1095,0
L89065-574696,1095,0
L71958-177919,1095,0
L76294-348765,1095,0
L63472-168458,1095,0
L11049-260252,1095,0
L4148-293478,1095,0
L99362-803096,1095,0
L63302-542260,704,1
L37932-817036,627,1
L41462-537867,1095,0
L95299-241473,1095,0
L59600-645262,1095,0
L78241-667976,438,1
L57179-235804,1095,0
L91381-84260,1095,0
L25052-406088,1095,0
L79803-286950,1095,0
L50070-98754,1095,0
L21785-441146,1095,0
L76969-472667,1095,0
L14300-849857,1095,0
L80149-990259,1095,0
L44965-741023,1095,0
L34504-886767,1095,0
L96670-559322,1095,0
L62282-517892,1095,0
L93529-273601,1095,0
L17382-234214,1095,0
L31542-81151,1095,0
L15649-158779,1095,0
L49533-941367,1095,0
L85330-886189,1095,0
L13929-442110,1095,0
L83666-95877,1095,0
L86996-942695,1095,0
L78592-944550,1095,0
L690-546313,1095,0
L81941-686578,1095,0
L32449-381278,1095,0
L40663-238903,1095,0
L63861-763246,1095,0
L6283-764831,1095,0
L9110-720869,1095,0
L36141-241716,1095,0
L33552-278205,1095,0
L51219-695237,1095,0
L36702-918383,1095,0
L17762-793938,1095,0
L68021-306707,654,1
L72399-531711,1095,0
L6001-316798,1095,0
L22260-628967,683,1
L1877-355614,1095,0
L45078-251296,1095,0
L68326-337845,1095,0
L76932-116079,1095,0
L22596-375641,429,1
L81342-808990,1095,0
L81990-509487,1095,0
L20845-747126,385,1
L59486-68885,1095,0
L65914-550778,682,1
L94360-602813,1095,0
L4199-880060,615,1
L27371-325941,1095,0
L90730-48751,1095,0
L93137-529376,619,1
L49929-735199,1095,0
L62029-881746,1095,0
L13927-49671,1095,0
L18580-684541,1095,0
L13921-616950,539,1
L82758-793794,1095,0
L50502-44402,1095,0
L98245-297993,1095,0
L19669-135738,539,1
L20271-188646,1095,0
L40171-612193,1095,0
L63894-135006,1095,0
L92081-519236,695,1
L5145-409646,616,1
L38226-232867,1095,0
L1608-820136,1095,0
L59286-981124,1095,0
L81842-179053,1095,0
L39362-450254,1095,0
L312-729930,662,1
L4061-865249,1095,0
L3413-539852,1095,0
L11915-476213,1095,0
L57288-56090,700,1
L41799-687402,701,1
L27581-61753,597,1
L11697-735437,587,1
L61607-15649,637,1
L97159-372231,1095,0
L85546-472303,1095,0
L50889-948107,1095,0
L59083-124773,1095,0
L5109-973279,1095,0
L50768-322972,1095,0
L64296-908933,1095,0
L76083-127990,1095,0
L7506-161723,1095,0
L15698-268720,1095,0
L37527-423744,1095,0
L68976-513240,1095,0
L34668-216448,1095,0
L32215-30680,1095,0
L17305-201385,1095,0
L29039-806775,1095,0
L14004-868748,1095,0
L31826-286118,1095,0
L54623-466734,698,1
L45384-407608,1095,0
L22573-620663,1095,0
L16532-381357,1095,0
L98293-360659,1095,0
L65234-341616,1095,0
L16634-792914,1095,0
L5990-561984,1095,0
L74156-140809,1095,0
L23210-371023,1095,0
L17969-580198,1095,0
L71294-835448,1095,0
L187-443491,1095,0
L26722-290866,1095,0
L83441-681054,1095,0
L6730-310047,1095,0
L27024-777544,1095,0
L26535-834524,1095,0
L24179-331521,1095,0
L76013-103177,1095,0
L36243-275864,1095,0
L67879-232770,1095,0
L23170-425332,571,1
L2963-852660,1095,0
L16662-759996,1095,0
L35882-815668,611,1
L79633-566992,1095,0
L43115-501791,1095,0
L89189-460247,1095,0
L10804-636637,1095,0
L30127-755994,1095,0
L70423-423011,1095,0
L22888-214903,1095,0
L82332-52601,1095,0
L24244-116819,1095,0
L99880-825069,702,1
L26624-270691,648,1
L4885-880487,710,1
L33649-34238,1095,0
L18934-871809,1095,0
L69014-716542,1095,0
L53574-940514,1095,0
L37055-101043,1095,0
L54385-947689,1095,0
L71218-556650,1095,0
L92648-712707,1095,0
L70917-864859,1095,0
L17662-329187,569,1
L38135-890764,1095,0
L19562-346674,1095,0
L81245-969276,1095,0
L45872-584643,1095,0
L7719-59615,1095,0
L29461-362823,1095,0
L54520-941288,656,1
L46989-429718,1095,0
L4865-585223,668,1
L77114-265293,627,1
L6583-192477,1095,0
L91743-813444,502,1
L41752-879303,1095,0
L21587-900578,1095,0
L58427-554714,1095,0
L49355-352859,1095,0
L98291-122283,1095,0
L62300-37345,611,1
L47748-435287,1095,0
L86611-144465,696,1
L23106-176565,685,1
L49057-760930,1095,0
L77156-891812,1095,0
L61467-74073,1095,0
L70109-149084,1095,0
L55929-969939,1095,0
L28632-820488,1095,0
L55571-363585,1095,0
L1180-45075,1095,0
L72903-122189,1095,0
L71564-572178,1095,0
L18584-121911,1095,0
L13690-79749,1095,0
L32375-519529,1095,0
L75745-788606,1095,0
L5378-845830,1095,0
L1974-985049,1095,0
L53781-353260,1095,0
L15163-654658,1095,0
L93156-480509,1095,0
L76445-478798,1095,0
L35746-183905,1095,0
L24971-693024,1095,0
L27297-341138,1095,0
L15711-567706,1095,0
L74985-695820,1095,0
L99718-680029,1095,0
L98499-576130,1095,0
L53006-540804,1095,0
L72070-457310,1095,0
L56955-230573,1095,0
L89641-410034,649,1
L29978-669313,1095,0
L72668-574150,629,1
L87463-149140,678,1
L64505-307567,1095,0
L43370-494809,1095,0
L65035-167750,1095,0
L70820-373191,1095,0
L10281-882480,1095,0
L76092-229365,1095,0
L41380-864648,1095,0
L63988-322578,1095,0
L5852-119079,1095,0
L39528-12744,1095,0
L22981-809951,1095,0
L76476-386224,1095,0
L63689-320218,1095,0
L15148-120487,1095,0
L32511-60374,1095,0
L63657-146517,1095,0
L56142-188556,1095,0
L61310-600038,1095,0
L14185-321729,1095,0
L22702-545919,1095,0
L32360-789029,1095,0
L16121-735407,1095,0
L39939-379042,1095,0
L10938-256052,1095,0
L37493-170507,1095,0
L24263-67931,1095,0
L49682-525075,1095,0
L5238-842023,1095,0
L33502-699377,1095,0
L23537-362428,1095,0
L61672-711570,1095,0
L93026-364450,1095,0
L11117-690404,1095,0
L5795-141362,1095,0
L61682-658801,1095,0
L56082-968181,1095,0
L82423-550282,1095,0
L92251-59638,1095,0
L44368-741240,1095,0
L61127-701959,1095,0
L44224-828432,1095,0
L96037-22519,1095,0
L2605-83035,602,1
L54648-73987,1095,0
L7725-169377,1095,0
L15878-564571,619,1
L97164-135720,1095,0
L97848-873362,1095,0
L18812-427496,1095,0
L4840-813624,716,1
L39420-429660,401,1
L94409-472410,1095,0
L66690-809954,1095,0
L37022-315021,1095,0
L23798-887184,1095,0
L55478-918368,1095,0
L1650-60154,1095,0
L15845-860185,680,1
L15270-333003,1095,0
L90737-234595,633,1
L66471-927081,635,1
L87971-807128,1095,0
L87643-909745,1095,0
L5147-74227,1095,0
L10262-842154,1095,0
L91120-259296,1095,0
L43872-146910,1095,0
L15897-32261,1095,0
L88831-166110,1095,0
L24148-23417,593,1
L35078-624412,1095,0
L48126-848291,1095,0
L75150-601664,1095,0
L58962-321576,1095,0
L47612-937477,1095,0
L74592-682141,1095,0
L68134-682456,642,1
L17425-176650,1095,0
L7965-754998,1095,0
L95773-102454,1095,0
L69124-375708,1095,0
L60917-29946,1095,0
L91871-182728,1095,0
L63218-937995,1095,0
L57761-975425,1095,0
L75458-460306,1095,0
L75449-19238,1095,0
L82046-169986,1095,0
L40402-589929,1095,0
L30796-302757,708,1
L62222-998116,1095,0
L78746-201271,1095,0
L15784-263257,1095,0
L97397-821219,1095,0
L58090-725281,1095,0
L39603-574727,1095,0
L97220-122086,1095,0
L86978-552157,1095,0
L557-990599,650,1
L81456-423835,431,1
L49344-255108,1095,0
L74917-95331,1095,0
L81817-923742,1095,0
L21998-939450,1095,0
L38538-763154,1095,0
L96646-990569,609,1
L93264-335974,1095,0
L30194-894494,613,1
L20337-53253,1095,0
L55347-757984,1095,0
L49529-378643,1095,0
L4815-336346,1095,0
L73625-355655,1095,0
L21429-466709,640,1
L14502-74317,1095,0
L2353-792131,1095,0
L72963-396326,1095,0
L76021-386549,1095,0
L88169-517077,1095,0
L23930-736790,1095,0
L32276-10120,1095,0
L76369-612074,1095,0
L102-487037,1095,0
L39103-684453,676,1
L63467-603371,1095,0
L85709-703057,1095,0
L24503-438272,1095,0
L99734-654615,1095,0
L18836-546331,602,1
L33758-560403,1095,0
L69904-884748,1095,0
L11039-325634,1095,0
L59065-620897,1095,0
L49829-116032,1095,0
L18126-35314,617,1
L77520-961492,1095,0
L18652-523375,1095,0
L85589-976636,676,1
L41472-742862,1095,0
L213-562703,1095,0
L7726-161021,667,1
L49342-57001,1095,0
L27288-261641,1095,0
L19645-997734,1095,0
L11929-618545,1095,0
L19501-588850,1095,0
L1793-832375,1095,0
L90391-990283,1095,0
L1378-173302,1095,0
L90080-108687,1095,0
L97456-430291,1095,0
L76376-893433,1095,0
L10235-562245,713,1
L77883-414528,1095,0
L90253-379296,1095,0
L41955-533541,1095,0
L25217-434142,1095,0
L97395-307799,1095,0
L8716-532063,1095,0
L95582-455270,1095,0
L52795-283413,552,1
L32420-439155,1095,0
L31336-423318,687,1
L1890-972801,1095,0
L85708-402613,1095,0
L27682-48488,1095,0
L18028-135291,1095,0
L84909-73889,589,1
L9541-199442,1095,0
L75221-395098,1095,0
L63429-422441,1095,0
L75858-794235,1095,0
L89019-623850,306,1
L80789-972421,1095,0
L6206-719873,1095,0
L1786-239976,1095,0
L9893-298436,559,1
L93997-776354,1095,0
L55332-925012,1095,0
L91058-449509,1095,0
L30022-664159,1095,0
L8690-909453,1095,0
L93449-412731,676,1
L38456-517545,1095,0
L61506-218619,706,1
L44035-783767,1095,0
L34881-53112,1095,0
L60650-865388,1095,0
L47908-600889,1095,0
L12589-729653,1095,0
L91157-87233,1095,0
L93282-765815,1095,0
L29190-325772,1095,0
L55463-972784,1095,0
L16040-206261,1095,0
L30653-97861,1095,0
L33668-239604,1095,0
L441-330938,1095,0
L91234-777595,1095,0
L66942-26719,657,1
L7386-670688,646,1
L5421-339919,1095,0
L73149-120819,1095,0
L59217-456597,1095,0
L9752-619112,1095,0
L42967-744127,1095,0
L5932-880853,1095,0
L58319-364747,1095,0
L1996-943737,1095,0
L1867-235067,1095,0
L43829-902086,691,1
L70226-104831,1095,0
L17936-817778,1095,0
L52199-40714,1095,0
L32260-130809,696,1
L41895-488456,1095,0
L89531-999295,1095,0
L59167-416806,1095,0
L78031-195965,1095,0
L74242-966106,1095,0
L22439-233685,1095,0
L47501-234865,1095,0
L77070-740479,1095,0
L35547-755551,1095,0
L22617-533008,1095,0
L318-763888,1095,0
L79447-619375,1095,0
L36324-167690,1095,0
L48421-171264,1095,0
L48306-689404,455,1
L90871-168756,574,1
L74661-788900,1095,0
L50370-880374,1095,0
L6375-350117,1095,0
L62125-716491,1095,0
L54667-954376,697,1
L54423-591810,1095,0
L74304-369709,1095,0
L93610-767215,1095,0
L88322-52380,631,1
L60138-91452,689,1
L657-271428,434,1
L65853-243825,1095,0
L12045-414738,559,1
L13922-64473,1095,0
L5905-993624,1095,0
L30493-635696,1095,0
L42760-827792,1095,0
L76015-110772,577,1
L99629-188411,652,1
L37008-828123,1095,0
L90514-646637,1095,0
L66105-223484,1095,0
L25723-966225,1095,0
L77638-439397,1095,0
L32570-126326,1095,0
L49630-426848,1095,0
L13543-301439,612,1
L14363-152069,1095,0
L80950-362505,513,1
L74717-833805,1095,0
L58379-835032,1095,0
L67790-984376,1095,0
L50102-784696,1095,0
L89561-720112,616,1
L19365-357351,1095,0
L72750-654627,1095,0
L55445-184130,1095,0
L15187-773929,1095,0
L50045-156001,1095,0
L15748-95583,1095,0
L68395-429287,1095,0
L35894-536324,1095,0
L50029-912825,648,1
L32713-328222,1095,0
L51558-828011,1095,0
L20658-808519,1095,0
L27873-881067,1095,0
L44318-713142,1095,0
L20517-592836,1095,0
L19118-702101,1095,0
L22909-421720,679,1
L86268-277975,1095,0
L7445-286625,694,1
L17601-321663,1095,0
L3839-751911,646,1
L53687-713447,631,1
L79480-88062,1095,0
L66638-466683,537,1
L3729-796688,1095,0
L56848-740720,1095,0
L63592-54343,636,1
L442-422208,1095,0
L57041-121021,532,1
L84016-714721,1095,0
L66728-583261,1095,0
L90612-562934,605,1
L53371-692228,1095,0
L4853-553404,1095,0
L60973-594144,1095,0
L91640-920573,649,1
L62003-142426,1095,0
L35505-355017,1095,0
L90090-113317,1095,0
L39679-82587,1095,0
L99473-498617,1095,0
L5471-750923,1095,0
L58017-655994,1095,0
L48401-599145,423,1
L13497-543476,1095,0
L77234-288065,1095,0
L64930-428040,656,1
L51938-90517,1095,0
L77648-240849,676,1
L93493-285728,1095,0
L46864-892258,1095,0
L24326-247092,1095,0
L55877-237452,1095,0
L37142-21723,1095,0
L63689-847162,1095,0
L17479-389371,1095,0
L39049-303329,1095,0
L21507-800732,1095,0
L16668-48547,1095,0
L46302-470090,1095,0
L13368-801505,1095,0
L12596-660571,1095,0
L74379-306716,1095,0
L90129-73170,1095,0
L31893-481119,1095,0
L56043-371305,1095,0
L50546-160876,1095,0
L53740-342131,1095,0
L74757-308296,1095,0
L79342-389434,1095,0
L61351-315848,1095,0
L2362-941197,615,1
L53865-725166,717,1
L30339-885611,1095,0
L91433-786037,1095,0
L15799-127593,1095,0
L38321-415756,1095,0
L91480-530418,1095,0
L29280-204739,658,1
L65068-667843,1095,0
L83450-746742,1095,0
L50265-380591,707,1
L95550-392439,1095,0
L80649-274246,1095,0
L10612-940795,685,1
L58312-733937,1095,0
L49998-942461,1095,0
L93239-342084,1095,0
L59796-173841,589,1
L34461-282881,1095,0
L85670-69903,1095,0
L92187-865544,659,1
L9485-324990,1095,0
L23029-486611,638,1
L77203-890682,710,1
L78105-148907,1095,0
L79088-947971,695,1
L60267-718001,1095,0
L98231-799205,1095,0
L14805-486120,1095,0
L4968-735576,1095,0
L71883-844584,1095,0
L22631-820547,1095,0
L11459-717384,1095,0
L20993-824115,1095,0
L99157-518045,1095,0
L52363-818284,1095,0
L11719-440831,1095,0
L4880-877094,1095,0
L54389-902016,1095,0
L84325-169684,1095,0
L17381-893969,1095,0
L41282-704152,1095,0
L73717-29988,638,1
L48922-143025,1095,0
L87966-637947,1095,0
L45126-82033,1095,0
L19876-899692,1095,0
L77214-911547,708,1
L93223-684823,1095,0
L78896-702563,1095,0
L37905-393013,1095,0
L86802-99446,1095,0
L32515-408056,1095,0
L99269-424835,1095,0
L98224-935770,1095,0
L27016-61281,1095,0
L82192-462485,1095,0
L99749-36703,700,1
L43847-69663,1095,0
L23056-743425,616,1
L27747-166828,1095,0
L40441-959155,1095,0
L13032-268243,1095,0
L62201-42075,1095,0
L86284-123938,608,1
L28480-831688,1095,0
L88557-999852,1095,0
L64886-453373,1095,0
L80960-79055,1095,0
L23177-686618,1095,0
L47539-870791,602,1
L43527-24368,1095,0
L64105-43914,1095,0
L25246-11787,1095,0
L36333-523422,1095,0
L88004-692202,1095,0
L71477-418795,1095,0
L839-868088,635,1
L22034-645053,637,1
L51779-75877,1095,0
L50889-142195,1095,0
L45222-857296,1095,0
L11506-525789,1095,0
L96851-634049,671,1
L24231-701535,587,1
L89299-336475,1095,0
L40492-690111,1095,0
L97653-131681,1095,0
L99318-762859,1095,0
L14514-56839,1095,0
L66973-122115,455,1
L72778-458832,1095,0
L18942-839800,1095,0
L42100-292389,1095,0
L25802-419451,1095,0
L77219-715627,1095,0
L55266-977970,1095,0
L35398-367841,1095,0
L92344-66231,1095,0
L37126-226681,1095,0
L12756-506835,1095,0
L1118-376740,713,1
L17200-789824,1095,0
L36922-993944,1095,0
L59274-978190,524,1
L44801-738087,1095,0
L19666-19366,421,1
L2226-467369,593,1
L76289-977986,695,1
L74749-191642,1095,0
L7609-491284,1095,0
L40596-639913,1095,0
L5011-373094,509,1
L27125-169987,685,1
L75292-328782,1095,0
L10489-732208,1095,0
L29716-407928,1095,0
L9362-643482,1095,0
L40909-32760,692,1
L64230-545632,1095,0
L11549-585513,1095,0
L68912-216860,1095,0
L75643-498720,1095,0
L21434-59350,1095,0
L59995-512958,558,1
L71567-467933,708,1
L4429-115507,716,1
L34406-863505,1095,0
L16051-562118,709,1
L74018-225194,1095,0
L54461-983594,676,1
L10685-390139,1095,0
L72377-313750,1095,0
L52922-430444,1095,0
L37434-606888,602,1
L66747-678579,1095,0
L27465-219645,1095,0
L74356-19815,675,1
L44827-788878,1095,0
L77809-39917,1095,0
L17759-301692,677,1
L94799-561449,1095,0
L33045-582780,1095,0
L64209-64001,1095,0
L97952-705406,1095,0
L8006-296493,1095,0
L13675-705428,1095,0
L19220-729404,1095,0
L11026-261971,1095,0
L3601-289975,1095,0
L59081-824138,545,1
L86474-504602,1095,0
L41792-776477,1095,0
L13236-636697,1095,0
L65233-916430,1095,0
L70638-122128,1095,0
L26787-127689,1095,0
L40811-300589,1095,0
L75345-195500,1095,0
L1346-707586,1095,0
L82022-509089,644,1
L40295-695489,1095,0
L71937-270841,1095,0
L51246-152060,1095,0
L505-596259,1095,0
L75343-314300,1095,0
L16613-785720,692,1
L38308-145669,1095,0
L76441-711224,1095,0
L72388-527878,1095,0
L36625-498142,487,1
L92364-205899,1095,0
L59043-700620,1095,0
L68177-25235,1095,0
L52927-454267,1095,0
L5081-358110,1095,0
L15652-630192,1095,0
L1874-574063,1095,0
L17713-157249,1095,0
L96290-948189,1095,0
L42832-878877,1095,0
L85370-874853,1095,0
L49630-188514,1095,0
L40027-873518,1095,0
L57765-250623,1095,0
L61960-918057,1095,0
L37687-694740,1095,0
L58583-165549,1095,0
L96491-546452,1095,0
L47048-828636,1095,0
L2936-97208,1095,0
L61477-445469,1095,0
